YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY
2015,28,280019,37,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280020,47,1,1,6,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280021,49,1,1,6,2,2,1,2,2,2,5,1,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280022,51,1,1,6,1,2,1,2,4,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2
2015,28,280023,91,1,1,6,1,2,1,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280024,137,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
2015,28,280025,57,1,1,6,1,2,1,2,3,2,5,1,1,3,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,28,280026,39,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280027,17,1,1,6,1,2,4,2,3,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280028,101,1,1,6,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,28,280029,3,1,1,6,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,1
2015,28,280030,99,1,1,6,1,2,1,2,4,2,5,1,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,28,280031,121,1,1,6,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280032,141,1,1,6,1,2,1,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2
2015,28,280033,89,1,1,6,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,28,280034,67,1,1,6,1,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280035,145,2,1,6,1,2,1,2,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2
2015,28,280036,35,1,1,6,2,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280037,59,2,1,6,1,2,1,2,5,2,3,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280038,67,1,1,6,1,1,1,2,1,2,5,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2
2015,28,280039,11,1,1,6,1,2,3,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280040,33,1,1,6,1,2,1,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,28,280041,67,4,1,6,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,28,280042,117,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280043,113,2,1,6,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280044,85,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
2015,28,280045,15,1,1,6,1,2,1,2,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,28,280046,89,2,1,6,1,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2
2015,28,280047,33,1,1,6,2,2,1,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2
2015,28,280048,29,1,1,6,1,2,1,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280049,49,1,1,6,2,2,1,2,6,3,4,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280050,125,1,1,6,1,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,28,280051,109,2,1,6,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,28,280052,69,1,1,6,1,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2
2015,28,280053,59,1,1,6,1,1,3,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,28,280054,43,1,1,6,1,2,1,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280055,33,1,1,6,2,2,4,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280056,3,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,28,280057,121,1,1,6,2,1,4,2,1,3,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280058,113,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280059,127,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,28,280060,69,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,28,280061,47,1,1,6,2,2,1,1,6,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2015,28,280062,51,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280063,99,2,1,6,1,2,4,2,5,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280064,57,1,1,6,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280065,17,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280066,33,2,1,6,1,2,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2
2015,28,280067,3,2,1,6,1,2,4,2,3,2,1,1,1,1,1,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280068,89,1,1,6,2,2,1,2,3,3,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280069,49,1,1,6,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280070,23,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280071,151,1,1,6,1,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,28,280072,45,1,1,6,2,2,1,1,5,1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2
2015,28,280073,59,1,1,6,2,1,1,2,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,28,280074,57,1,1,6,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280075,49,1,1,6,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,28,280076,149,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280077,141,1,1,6,1,2,3,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280078,127,1,1,6,1,2,4,2,3,2,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280079,115,3,1,6,1,2,4,2,4,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280080,21,2,1,6,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280081,127,1,1,6,1,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280082,81,1,1,6,1,2,1,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,28,280083,29,1,1,6,1,2,1,2,5,2,1,1,2,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,28,280084,67,1,1,6,1,2,4,2,5,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280085,21,1,1,6,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
2015,28,280086,115,1,1,6,1,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280087,59,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280088,73,1,1,6,1,2,1,2,5,2,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280089,47,1,1,6,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280090,151,1,1,6,1,2,1,1,3,1,2,1,1,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280091,35,1,1,6,2,2,1,1,3,1,4,1,1,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280092,49,1,1,6,2,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280093,31,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280094,3,1,1,6,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280095,13,2,1,6,1,2,1,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,1,2,1,2,2,2,2,2,2,2,2
2015,28,280096,47,2,1,6,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,28,280097,49,1,1,6,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280098,75,1,1,6,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2
2015,28,280099,5,1,1,6,1,2,1,2,4,2,4,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280100,109,1,1,6,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280101,45,1,1,6,2,1,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280102,121,1,1,6,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,1
2015,28,280103,93,1,1,6,1,2,1,2,3,2,4,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280104,113,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280105,121,1,1,6,2,1,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2
2015,28,280106,43,1,1,6,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1
2015,28,280107,85,2,1,6,1,1,4,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,28,280108,75,1,1,6,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280109,117,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2
2015,28,280110,127,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,28,280111,63,1,1,6,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280112,153,1,1,6,1,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280113,89,1,1,6,1,2,1,2,4,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280114,11,1,1,6,1,2,1,1,3,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
2015,28,280115,47,1,1,6,1,2,1,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280116,17,1,1,6,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280117,49,1,1,6,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280118,29,1,1,6,1,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280119,43,1,1,6,1,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2
2015,28,280120,59,1,1,6,1,2,1,2,4,2,4,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,28,280121,121,1,1,6,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280122,137,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,28,280123,69,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,28,280124,81,1,1,6,1,2,1,2,6,2,4,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2
2015,28,280125,29,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,28,280126,83,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280127,11,2,1,6,1,2,1,1,3,1,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280128,59,1,1,6,1,2,4,2,6,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,28,280129,51,2,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280130,109,1,1,6,1,2,1,1,6,1,4,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280131,43,1,1,6,1,2,1,2,4,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280132,57,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,28,280133,93,1,1,6,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280134,29,1,1,6,1,2,1,2,4,2,5,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,28,280135,23,1,1,6,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,28,280136,35,1,1,6,1,2,1,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280137,81,1,1,6,1,2,1,2,6,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280138,87,1,1,6,1,2,1,2,6,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,28,280139,67,1,1,6,1,2,1,2,6,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,28,280140,53,1,1,6,1,2,4,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280141,79,3,1,6,1,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2
2015,28,280142,43,1,1,6,1,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280143,121,1,1,6,2,2,1,1,4,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2
2015,28,280144,47,1,1,6,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,28,280145,75,1,1,6,1,2,1,2,6,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280146,115,1,1,6,1,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280147,113,1,1,6,1,2,1,2,3,3,2,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,28,280148,151,1,1,6,1,2,4,2,6,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1
2015,28,280149,5,1,1,6,1,2,1,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2
2015,28,280150,123,1,1,6,1,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280151,13,1,1,6,1,2,1,1,4,1,3,1,1,3,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,2,2
2015,28,280152,109,1,1,6,1,2,1,1,6,1,4,2,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280153,161,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,28,280154,71,1,1,6,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280155,61,1,1,6,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280156,65,1,1,6,1,2,1,2,4,3,4,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280157,151,1,1,6,1,2,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2
2015,28,280158,133,1,1,6,1,2,1,2,4,2,4,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280159,107,1,1,6,1,2,1,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280160,121,1,1,6,1,2,1,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280161,121,1,1,6,1,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,28,280162,143,3,1,6,1,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,28,280163,107,1,1,6,1,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280165,149,1,1,6,1,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280166,49,1,1,6,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,28,280167,131,1,1,6,1,2,1,2,4,2,2,1,1,3,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,28,280168,27,1,1,6,1,2,1,2,6,2,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,28,280169,11,1,1,6,1,2,4,2,4,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280170,109,1,1,6,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280171,49,1,1,6,2,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,28,280172,85,1,1,6,2,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280173,67,1,1,6,1,2,1,1,4,1,3,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2
2015,28,280174,115,1,1,6,1,2,1,2,6,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280175,39,2,1,6,1,2,1,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280176,131,1,1,6,1,2,1,1,4,1,4,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280177,149,2,1,6,1,2,1,2,6,2,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280178,29,1,1,6,1,1,4,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280179,87,1,1,6,1,2,3,2,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280180,65,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280181,133,3,1,6,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,28,280182,105,1,1,6,1,2,1,2,3,2,1,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280183,51,1,1,6,1,2,1,2,4,2,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280184,39,3,1,6,1,2,4,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280185,93,1,1,6,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280186,119,1,1,6,1,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2
2015,28,280187,79,1,1,6,1,2,1,2,4,3,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,28,280188,139,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280189,17,1,1,6,1,2,1,2,4,2,5,1,1,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280190,29,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280191,59,1,1,6,2,2,1,2,4,2,7,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,28,280192,35,1,1,6,2,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,28,280193,107,1,1,6,1,2,4,2,4,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,28,280194,121,1,1,6,1,2,4,2,4,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,28,280195,149,1,1,6,2,1,4,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
