STATE,ST_CASE,VEH_NO,MDAREAS
37,370300,1,12
37,370300,1,13
37,370300,1,14
37,370301,1,1
37,370301,1,2
37,370301,1,3
37,370301,1,4
37,370301,1,5
37,370301,1,12
37,370301,2,11
37,370301,2,12
37,370301,3,7
37,370301,3,8
37,370301,3,9
37,370301,3,10
37,370301,3,11
37,370302,1,3
37,370302,1,12
37,370303,1,11
37,370303,1,12
37,370304,1,11
37,370304,1,12
37,370304,2,6
37,370304,2,12
37,370304,3,12
37,370305,1,7
37,370305,2,1
37,370305,2,12
37,370305,3,12
37,370306,1,1
37,370306,1,2
37,370306,1,3
37,370306,1,4
37,370306,1,5
37,370306,1,12
37,370307,1,12
37,370308,1,1
37,370308,1,2
37,370308,1,3
37,370308,1,4
37,370308,1,5
37,370308,1,14
37,370309,1,12
37,370309,2,12
37,370310,1,12
37,370310,1,13
37,370311,1,7
37,370311,1,8
37,370311,1,9
37,370311,1,10
37,370311,1,11
37,370311,1,12
37,370312,1,1
37,370312,1,2
37,370312,1,3
37,370312,1,4
37,370312,1,5
37,370312,1,12
37,370312,2,12
37,370313,1,12
37,370313,2,9
37,370313,2,12
37,370313,3,10
37,370314,1,12
37,370314,2,2
37,370314,2,10
37,370315,1,12
37,370316,1,12
37,370317,1,8
37,370317,1,9
37,370317,1,10
37,370317,1,11
37,370318,1,12
37,370319,1,12
37,370320,1,9
37,370320,2,12
37,370321,1,12
37,370322,1,11
37,370322,2,12
37,370323,1,6
37,370323,2,12
37,370324,1,12
37,370324,2,12
37,370325,1,9
37,370326,1,12
37,370326,2,12
37,370327,1,12
37,370328,1,12
37,370328,2,6
37,370329,1,12
37,370329,2,12
37,370330,1,6
37,370330,2,1
37,370330,2,2
37,370330,2,3
37,370330,2,4
37,370330,2,5
37,370330,2,12
37,370331,1,12
37,370331,2,6
37,370331,3,3
37,370331,3,6
37,370332,1,12
37,370332,2,12
37,370333,1,12
37,370333,2,12
37,370334,1,7
37,370334,1,8
37,370334,1,9
37,370334,1,10
37,370334,1,11
37,370334,1,12
37,370334,2,12
37,370335,1,12
37,370335,2,7
37,370335,2,8
37,370335,2,9
37,370335,2,10
37,370335,2,11
37,370336,1,7
37,370336,1,8
37,370336,1,12
37,370336,2,12
37,370337,1,1
37,370337,1,2
37,370337,1,3
37,370337,1,4
37,370337,1,5
37,370337,1,7
37,370337,1,8
37,370337,1,9
37,370337,1,10
37,370337,1,11
37,370338,1,12
37,370338,2,15
37,370339,1,3
37,370339,1,12
37,370339,2,6
37,370340,1,12
37,370341,1,12
37,370342,1,7
37,370342,1,8
37,370342,1,9
37,370342,1,10
37,370342,1,11
37,370343,1,8
37,370343,2,12
37,370344,1,12
37,370344,2,6
37,370344,2,12
37,370344,3,6
37,370345,1,12
37,370346,1,10
37,370346,2,1
37,370347,1,3
37,370348,1,12
37,370348,2,12
37,370349,1,12
37,370350,1,12
37,370350,2,12
37,370351,1,10
37,370351,1,11
37,370351,1,12
37,370352,1,12
37,370352,2,12
37,370352,3,9
37,370353,1,12
37,370353,2,12
37,370354,1,12
37,370355,1,12
37,370355,2,1
37,370356,1,12
37,370357,1,12
37,370357,2,12
37,370358,1,1
37,370358,1,2
37,370359,1,3
37,370359,2,12
37,370360,1,14
37,370361,1,12
37,370362,1,12
37,370362,2,12
37,370363,1,15
37,370364,1,3
37,370365,1,9
37,370366,1,12
37,370367,1,3
37,370368,1,11
37,370368,1,12
37,370368,2,11
37,370368,2,12
37,370369,1,9
37,370369,1,12
37,370370,1,15
37,370371,1,12
37,370372,1,1
37,370373,1,12
37,370374,1,9
37,370375,1,2
37,370376,1,12
37,370377,1,12
37,370377,2,99
37,370378,1,12
37,370378,2,12
37,370379,1,8
37,370379,1,9
37,370379,2,12
37,370380,1,12
37,370381,1,1
37,370382,1,11
37,370382,2,1
37,370382,2,12
37,370382,3,12
37,370383,1,12
37,370384,1,12
37,370384,2,9
37,370385,1,3
37,370385,2,9
37,370386,1,12
37,370387,1,11
37,370387,1,12
37,370388,1,12
37,370389,1,7
37,370389,1,8
37,370389,1,9
37,370389,2,9
37,370390,1,10
37,370390,1,12
37,370391,1,12
37,370391,2,12
37,370391,3,12
37,370392,1,9
37,370392,1,13
37,370393,1,9
37,370393,2,11
37,370394,1,12
37,370394,2,9
37,370395,1,12
37,370396,1,12
37,370396,2,12
37,370396,3,9
37,370397,1,99
37,370398,1,12
37,370399,1,9
37,370399,2,12
37,370400,1,12
37,370400,2,6
37,370400,2,12
37,370400,3,6
37,370400,3,12
37,370400,4,6
37,370401,1,12
37,370402,1,12
37,370402,2,12
37,370403,1,12
37,370403,2,6
37,370403,2,12
37,370403,3,6
37,370403,4,10
37,370404,1,12
37,370404,2,12
37,370405,1,9
37,370405,1,12
37,370406,1,12
37,370407,1,4
37,370407,2,8
37,370407,2,9
37,370407,2,10
37,370408,1,12
37,370409,1,12
37,370410,1,11
37,370411,1,8
37,370411,1,9
37,370411,1,10
37,370412,1,12
37,370412,2,12
37,370412,3,8
37,370412,3,9
37,370413,1,9
37,370413,2,12
37,370414,1,3
37,370415,1,99
37,370416,1,2
37,370416,1,3
37,370416,1,4
37,370417,1,9
37,370418,1,1
37,370419,1,12
37,370419,2,9
37,370420,1,1
37,370420,1,2
37,370420,1,3
37,370420,1,4
37,370420,1,5
37,370420,1,7
37,370420,1,8
37,370420,1,9
37,370420,1,10
37,370420,1,11
37,370420,1,12
37,370421,1,12
37,370421,2,12
37,370422,1,1
37,370422,1,2
37,370422,1,3
37,370422,1,4
37,370422,1,5
37,370422,1,13
37,370422,1,14
37,370423,1,12
37,370423,2,12
37,370424,1,12
37,370425,1,1
37,370425,1,2
37,370425,1,3
37,370425,1,4
37,370425,1,5
37,370425,1,13
37,370426,1,1
37,370426,1,2
37,370426,1,3
37,370426,1,4
37,370426,1,5
37,370427,1,11
37,370427,1,12
37,370427,1,13
37,370428,1,12
37,370428,2,6
37,370429,1,1
37,370429,1,5
37,370429,2,7
37,370429,2,12
37,370430,1,7
37,370430,1,8
37,370430,1,9
37,370430,1,10
37,370430,1,11
37,370430,1,12
37,370430,1,13
37,370431,1,1
37,370431,1,2
37,370431,1,3
37,370431,1,4
37,370431,1,5
37,370431,1,7
37,370431,1,8
37,370431,1,9
37,370431,1,10
37,370431,1,11
37,370431,1,13
37,370432,1,12
37,370433,1,1
37,370433,1,2
37,370433,1,3
37,370433,1,4
37,370433,1,5
37,370433,1,13
37,370434,1,9
37,370434,2,12
37,370435,1,1
37,370436,1,9
37,370436,1,10
37,370436,1,11
37,370437,1,3
37,370437,2,12
37,370438,1,12
37,370439,1,12
37,370440,1,6
37,370440,2,12
37,370440,3,15
37,370440,4,15
37,370441,1,12
37,370442,1,12
37,370443,1,9
37,370443,1,10
37,370443,2,12
37,370444,1,15
37,370445,1,12
37,370445,2,2
37,370445,2,3
37,370445,2,4
37,370446,1,12
37,370447,1,12
37,370448,1,12
37,370448,2,12
37,370449,1,12
37,370449,2,12
37,370450,1,12
37,370450,2,6
37,370451,1,11
37,370452,1,12
37,370453,1,1
37,370453,1,2
37,370453,2,12
37,370454,1,1
37,370455,1,12
37,370456,1,99
37,370457,1,12
37,370457,2,3
37,370458,1,15
37,370459,1,1
37,370459,2,12
37,370460,1,99
37,370460,2,6
37,370461,1,12
37,370461,2,9
37,370461,2,10
37,370461,2,11
37,370462,1,10
37,370462,2,3
37,370463,1,12
37,370464,1,12
37,370465,1,12
37,370466,1,1
37,370466,1,12
37,370466,1,13
37,370466,2,1
37,370466,2,12
37,370466,2,14
37,370467,1,11
37,370468,1,3
37,370469,1,12
37,370470,1,12
37,370470,2,12
37,370470,3,99
37,370471,1,99
37,370472,1,12
37,370473,1,6
37,370473,2,12
37,370474,1,12
37,370475,1,12
37,370475,2,3
37,370475,2,4
37,370476,1,5
37,370477,1,12
37,370478,1,8
37,370478,1,9
37,370478,1,10
37,370478,2,12
37,370479,1,6
37,370479,2,12
37,370480,1,12
37,370480,2,9
37,370481,1,12
37,370481,2,6
37,370481,3,6
37,370481,4,6
37,370482,1,9
37,370482,2,12
37,370483,1,12
37,370484,1,12
37,370485,1,8
37,370485,1,9
37,370485,1,14
37,370486,1,6
37,370486,2,12
37,370487,1,10
37,370488,1,9
37,370488,1,12
37,370489,1,12
37,370489,2,8
37,370490,1,4
37,370490,2,12
37,370491,1,12
37,370491,2,9
37,370492,1,4
37,370492,2,12
37,370493,1,12
37,370494,1,6
37,370494,1,12
37,370494,1,13
37,370494,2,12
37,370494,3,7
37,370494,3,8
37,370494,3,9
37,370494,3,10
37,370494,3,11
37,370494,3,13
37,370495,1,1
37,370495,1,2
37,370495,1,3
37,370495,1,4
37,370495,1,5
37,370495,1,13
37,370496,1,12
37,370496,2,12
37,370497,1,6
37,370497,2,12
37,370498,1,12
37,370498,1,14
37,370498,2,3
37,370499,1,1
37,370499,1,2
37,370499,1,3
37,370499,1,4
37,370499,1,5
37,370499,1,7
37,370499,1,8
37,370499,1,9
37,370499,1,10
37,370499,1,11
37,370500,1,6
37,370500,1,7
37,370500,1,8
37,370500,1,9
37,370500,1,10
37,370500,1,11
37,370500,1,12
37,370500,1,13
37,370501,1,12
37,370501,2,3
37,370502,1,7
37,370502,1,8
37,370502,1,9
37,370502,1,10
37,370502,1,11
37,370502,2,12
37,370503,1,12
37,370503,2,1
37,370504,1,9
37,370504,2,12
37,370505,1,12
37,370505,2,12
37,370506,1,12
37,370506,2,1
37,370506,2,2
37,370506,2,3
37,370506,2,4
37,370506,2,5
37,370506,2,7
37,370506,2,8
37,370506,2,9
37,370506,2,10
37,370506,2,11
37,370506,2,12
37,370507,1,12
37,370508,1,1
37,370508,1,2
37,370508,1,3
37,370508,1,4
37,370508,1,5
37,370508,1,13
37,370509,1,6
37,370509,1,12
37,370509,1,14
37,370510,1,12
37,370510,2,10
37,370510,2,11
37,370511,1,1
37,370511,1,2
37,370511,1,3
37,370511,1,4
37,370511,1,5
37,370511,1,12
37,370512,1,12
37,370512,2,6
37,370512,2,12
37,370513,2,1
37,370513,2,2
37,370513,2,3
37,370513,2,4
37,370513,2,5
37,370513,2,7
37,370513,2,8
37,370513,2,9
37,370513,2,10
37,370513,2,11
37,370513,2,12
37,370514,1,7
37,370514,1,8
37,370514,1,9
37,370514,1,10
37,370514,1,11
37,370514,1,12
37,370515,1,3
37,370515,1,9
37,370515,2,12
37,370516,1,7
37,370516,1,8
37,370516,1,9
37,370516,1,10
37,370516,1,11
37,370516,2,1
37,370516,2,2
37,370516,2,3
37,370516,2,4
37,370516,2,5
37,370516,2,7
37,370516,2,8
37,370516,2,9
37,370516,2,10
37,370516,2,11
37,370516,2,12
37,370517,1,12
37,370517,2,12
37,370518,1,12
37,370518,2,12
37,370519,1,12
37,370519,2,7
37,370519,2,8
37,370519,2,9
37,370519,2,10
37,370519,2,11
37,370519,2,13
37,370520,1,4
37,370520,1,5
37,370520,1,7
37,370520,1,8
37,370520,1,9
37,370520,1,10
37,370520,1,11
37,370520,1,12
37,370520,1,13
37,370521,1,7
37,370521,1,8
37,370521,1,9
37,370521,1,10
37,370521,1,11
37,370521,2,1
37,370521,2,2
37,370521,2,3
37,370521,2,4
37,370521,2,5
37,370521,2,7
37,370521,2,8
37,370521,2,9
37,370521,2,10
37,370521,2,11
37,370521,2,12
37,370521,2,13
37,370521,3,1
37,370521,3,2
37,370521,3,3
37,370521,3,4
37,370521,3,5
37,370521,3,7
37,370521,3,8
37,370521,3,9
37,370521,3,10
37,370521,3,11
37,370521,3,12
37,370521,3,13
37,370522,1,12
37,370522,2,12
37,370523,1,1
37,370524,1,12
37,370524,2,6
37,370524,2,11
37,370525,1,12
37,370525,2,6
37,370525,3,12
37,370526,1,12
37,370526,2,12
37,370527,1,12
37,370527,2,9
37,370528,1,12
37,370529,1,6
37,370529,2,12
37,370530,1,9
37,370530,1,10
37,370531,1,12
37,370532,1,12
37,370533,1,8
37,370533,1,9
37,370533,1,10
37,370533,2,12
37,370534,1,1
37,370534,1,12
37,370535,1,12
37,370536,1,99
37,370537,1,12
37,370537,2,12
37,370538,1,99
37,370539,1,12
37,370539,2,11
37,370539,3,11
37,370539,4,11
37,370540,1,12
37,370541,1,12
37,370542,1,99
37,370543,1,12
37,370544,1,1
37,370544,1,12
37,370545,1,12
37,370545,2,12
37,370546,1,12
37,370546,2,12
37,370547,1,3
37,370547,1,12
37,370548,1,1
37,370548,1,12
37,370549,1,12
37,370550,1,12
37,370551,1,12
37,370551,2,12
37,370552,1,12
37,370552,2,12
37,370552,3,12
37,370553,1,3
37,370553,2,12
37,370554,1,2
37,370555,1,15
37,370556,1,12
37,370556,1,13
37,370557,1,2
37,370557,1,3
37,370557,1,4
37,370557,2,12
37,370558,1,10
37,370558,1,11
37,370558,1,12
37,370558,2,10
37,370558,2,11
37,370558,3,12
37,370559,1,12
37,370560,1,12
37,370560,2,12
37,370561,1,12
37,370561,2,12
37,370562,1,12
37,370562,2,9
37,370563,1,11
37,370563,2,12
37,370564,1,12
37,370565,1,1
37,370565,2,11
37,370566,1,1
37,370567,1,99
37,370568,1,1
37,370568,1,2
37,370569,1,1
37,370569,1,2
37,370569,1,3
37,370569,1,4
37,370569,1,5
37,370569,1,12
37,370570,1,7
37,370570,1,8
37,370570,1,9
37,370570,1,10
37,370570,1,11
37,370570,1,12
37,370570,2,1
37,370570,2,2
37,370570,2,3
37,370570,2,11
37,370570,2,13
37,370571,1,12
37,370572,1,12
37,370572,2,1
37,370572,2,2
37,370572,2,3
37,370572,2,4
37,370572,2,5
37,370573,1,9
37,370573,1,12
37,370574,1,12
37,370575,1,12
37,370576,1,1
37,370576,1,2
37,370576,1,3
37,370576,1,4
37,370576,1,5
37,370576,1,7
37,370576,1,8
37,370576,1,9
37,370576,1,10
37,370576,1,11
37,370576,1,13
37,370576,2,1
37,370576,2,2
37,370576,2,3
37,370576,2,4
37,370576,2,5
37,370576,2,7
37,370576,2,8
37,370576,2,9
37,370576,2,10
37,370576,2,11
37,370576,2,13
37,370576,3,15
37,370577,1,9
37,370577,2,12
37,370578,1,12
37,370579,1,1
37,370579,1,2
37,370579,1,3
37,370579,1,4
37,370579,1,5
37,370579,1,13
37,370580,1,1
37,370580,1,2
37,370580,1,3
37,370580,1,4
37,370580,1,5
37,370580,1,7
37,370580,1,8
37,370580,1,9
37,370580,1,10
37,370580,1,11
37,370580,2,5
37,370582,1,12
37,370582,2,6
37,370583,1,12
37,370583,2,6
37,370583,2,7
37,370583,2,8
37,370583,2,9
37,370583,2,10
37,370583,2,11
37,370583,3,6
37,370584,1,1
37,370584,1,2
37,370584,1,3
37,370584,1,4
37,370584,1,5
37,370585,1,7
37,370585,1,8
37,370585,1,9
37,370585,1,10
37,370585,1,11
37,370585,1,12
37,370585,1,13
37,370586,1,7
37,370586,1,8
37,370586,1,9
37,370586,1,10
37,370586,1,11
37,370586,1,12
37,370586,1,13
37,370587,1,1
37,370588,1,1
37,370588,2,12
37,370589,1,12
37,370589,2,12
37,370590,1,1
37,370590,1,2
37,370590,1,3
37,370590,1,4
37,370590,1,5
37,370590,1,12
37,370590,1,13
37,370590,2,1
37,370590,2,2
37,370590,2,3
37,370590,2,4
37,370590,2,5
37,370590,2,12
37,370591,1,9
37,370591,1,11
37,370591,1,12
37,370592,1,11
37,370592,2,12
37,370593,1,12
37,370593,2,9
37,370594,1,1
37,370594,1,2
37,370594,1,3
37,370594,1,4
37,370594,1,5
37,370594,1,13
37,370595,1,9
37,370595,1,12
37,370596,1,1
37,370596,1,2
37,370596,1,3
37,370596,1,4
37,370596,1,5
37,370596,1,12
37,370596,1,13
37,370597,1,1
37,370597,1,2
37,370597,1,3
37,370597,1,4
37,370597,1,5
37,370597,1,7
37,370597,1,8
37,370597,1,9
37,370597,1,10
37,370597,1,11
37,370598,1,12
37,370598,2,7
37,370598,2,8
37,370598,2,9
37,370598,2,10
37,370598,2,11
37,370599,1,6
37,370599,2,12
37,370600,1,12
37,370600,2,12
37,370601,1,7
37,370601,1,8
37,370601,1,9
37,370601,1,10
37,370601,1,11
37,370601,1,13
37,370602,1,1
37,370602,1,2
37,370602,1,3
37,370602,1,4
37,370602,1,5
37,370602,1,12
37,370602,1,13
37,370603,1,6
37,370603,2,12
37,370604,1,12
37,370605,1,12
37,370606,1,12
37,370606,2,12
37,370607,1,12
37,370608,1,6
37,370608,1,8
37,370608,2,6
37,370609,1,99
37,370610,1,1
37,370611,1,12
37,370612,1,13
37,370613,1,9
37,370613,1,10
37,370613,1,11
37,370614,1,9
37,370615,1,6
37,370615,2,12
37,370616,1,12
37,370617,1,14
37,370618,1,99
37,370619,1,12
37,370620,1,12
37,370620,1,13
37,370620,2,8
37,370620,2,9
37,370620,2,10
37,370622,1,12
37,370622,2,6
37,370623,1,9
37,370623,2,12
37,370624,1,12
37,370625,1,12
37,370625,2,1
37,370625,2,12
37,370626,1,12
37,370627,1,12
37,370628,1,9
37,370629,1,10
37,370630,1,12
37,370630,2,12
37,370631,1,12
37,370632,1,9
37,370632,2,4
37,370632,2,5
37,370633,1,12
37,370633,2,12
37,370634,1,12
37,370635,1,11
37,370636,1,12
37,370637,1,10
37,370637,1,12
37,370637,2,5
37,370638,1,10
37,370638,1,11
37,370638,2,12
37,370639,1,12
37,370639,2,12
37,370640,1,12
37,370640,2,12
37,370641,1,12
37,370642,1,12
37,370642,2,12
37,370643,1,12
37,370643,2,12
37,370644,1,12
37,370645,1,9
37,370646,1,4
37,370647,1,12
37,370648,1,3
37,370649,1,3
37,370649,1,4
37,370649,2,3
37,370650,1,12
37,370651,1,12
37,370652,1,6
37,370652,2,12
37,370653,1,12
37,370653,1,13
37,370654,1,3
37,370654,2,12
37,370655,1,7
37,370655,1,8
37,370655,1,9
37,370655,1,10
37,370655,1,11
37,370655,1,12
37,370655,2,7
37,370655,2,8
37,370655,3,12
37,370656,1,12
37,370656,2,7
37,370656,2,8
37,370656,2,9
37,370656,2,10
37,370656,2,11
37,370657,1,12
37,370657,1,13
37,370658,1,1
37,370658,1,2
37,370658,1,10
37,370658,1,11
37,370658,1,12
37,370658,2,1
37,370658,2,2
37,370658,2,3
37,370658,2,4
37,370658,2,5
37,370658,2,6
37,370658,2,7
37,370658,2,8
37,370658,2,9
37,370658,2,10
37,370658,2,11
37,370659,1,1
37,370659,1,2
37,370659,1,3
37,370659,1,4
37,370659,1,5
37,370659,1,13
37,370660,1,7
37,370660,1,8
37,370660,1,9
37,370660,1,10
37,370660,1,11
37,370660,1,12
37,370661,1,7
37,370661,1,8
37,370661,1,9
37,370661,1,10
37,370661,1,11
37,370661,1,12
37,370661,2,9
37,370661,3,7
37,370662,1,12
37,370663,1,6
37,370663,1,11
37,370663,1,12
37,370663,2,7
37,370663,2,8
37,370663,2,9
37,370663,2,10
37,370663,2,11
37,370663,3,12
37,370664,1,7
37,370664,1,8
37,370664,1,9
37,370664,1,10
37,370664,1,11
37,370664,2,12
37,370665,1,1
37,370666,1,1
37,370666,1,2
37,370666,1,3
37,370666,1,4
37,370666,1,5
37,370666,2,1
37,370666,2,2
37,370666,2,3
37,370666,2,4
37,370666,2,5
37,370666,2,7
37,370666,2,8
37,370666,2,9
37,370666,2,10
37,370666,2,11
37,370666,2,12
37,370667,1,12
37,370667,2,12
37,370667,2,13
37,370668,1,12
37,370668,2,12
37,370670,1,12
37,370670,2,6
37,370670,2,12
37,370670,3,6
37,370671,1,1
37,370671,1,2
37,370671,1,3
37,370671,1,4
37,370671,1,5
37,370671,1,12
37,370671,1,13
37,370672,1,1
37,370672,1,2
37,370672,1,3
37,370672,1,4
37,370672,1,5
37,370672,1,12
37,370672,1,13
37,370673,1,1
37,370673,2,12
37,370674,1,9
37,370674,1,12
37,370674,2,1
37,370674,2,2
37,370674,2,3
37,370674,2,4
37,370674,2,5
37,370675,1,12
37,370676,1,1
37,370676,1,2
37,370676,1,3
37,370676,1,9
37,370676,1,10
37,370676,1,11
37,370676,2,1
37,370676,2,12
37,370676,3,1
37,370676,3,2
37,370676,3,3
37,370677,1,12
37,370678,1,1
37,370678,1,2
37,370678,1,3
37,370678,1,4
37,370678,1,5
37,370678,1,12
37,370679,1,9
37,370679,1,10
37,370679,1,11
37,370679,1,12
37,370680,1,1
37,370680,1,2
37,370680,1,3
37,370680,1,4
37,370680,1,5
37,370680,1,13
37,370681,1,1
37,370681,1,2
37,370681,1,3
37,370681,1,4
37,370681,1,5
37,370681,1,7
37,370681,1,13
37,370681,2,12
37,370682,1,9
37,370683,1,7
37,370683,1,8
37,370683,1,9
37,370683,1,10
37,370683,1,11
37,370683,1,12
37,370683,1,13
37,370684,1,3
37,370684,2,12
37,370685,1,12
37,370686,1,6
37,370686,1,9
37,370687,1,12
37,370687,2,12
37,370687,3,13
37,370687,4,13
37,370688,1,12
37,370689,1,8
37,370689,2,9
37,370690,1,12
37,370690,2,9
37,370691,1,99
37,370692,1,10
37,370692,1,12
37,370693,1,12
37,370694,1,10
37,370694,2,12
37,370695,1,3
37,370696,1,3
37,370697,1,12
37,370698,1,12
37,370698,2,2
37,370698,3,13
37,370699,1,1
37,370700,1,1
37,370700,1,2
37,370700,1,3
37,370701,1,12
37,370702,1,12
37,370703,1,12
37,370703,2,12
37,370704,1,1
37,370704,1,12
37,370705,1,12
37,370705,2,8
37,370705,2,9
37,370705,2,10
37,370706,1,3
37,370707,1,12
37,370708,1,9
37,370709,1,1
37,370709,3,9
37,370710,1,12
37,370710,2,12
37,370710,3,12
37,370711,1,2
37,370711,1,12
37,370711,2,12
37,370712,1,1
37,370713,1,8
37,370713,2,12
37,370714,1,12
37,370715,1,1
37,370716,1,1
37,370716,1,9
37,370717,1,12
37,370718,1,12
37,370719,1,12
37,370720,1,12
37,370720,2,12
37,370721,1,3
37,370721,2,12
37,370722,1,12
37,370723,1,6
37,370723,2,12
37,370724,1,99
37,370725,1,2
37,370725,2,12
37,370726,1,12
37,370726,2,12
37,370727,1,9
37,370727,2,12
37,370728,1,12
37,370729,1,1
37,370730,1,3
37,370731,1,12
37,370731,2,12
37,370732,1,12
37,370733,1,9
37,370733,2,3
37,370734,1,12
37,370735,1,1
37,370735,2,12
37,370736,1,9
37,370737,1,1
37,370737,1,3
37,370737,2,12
37,370738,1,3
37,370738,1,6
37,370738,1,12
37,370739,1,12
37,370739,1,13
37,370740,1,12
37,370741,1,12
37,370742,1,7
37,370742,1,8
37,370742,1,9
37,370742,1,10
37,370742,1,11
37,370742,1,12
37,370742,1,13
37,370743,1,12
37,370743,2,12
37,370744,1,9
37,370744,1,12
37,370745,1,3
37,370746,1,7
37,370746,1,8
37,370746,1,9
37,370746,1,10
37,370746,1,11
37,370746,1,12
37,370746,1,13
37,370746,1,14
37,370747,1,5
37,370747,1,6
37,370747,2,11
37,370747,2,12
37,370748,1,1
37,370748,1,2
37,370748,1,3
37,370748,1,4
37,370748,1,5
37,370748,1,12
37,370748,1,13
37,370749,1,7
37,370749,1,8
37,370749,1,9
37,370749,1,10
37,370749,1,11
37,370749,1,13
37,370749,2,1
37,370749,2,2
37,370749,2,3
37,370749,2,4
37,370749,2,5
37,370749,2,12
37,370749,2,13
37,370750,1,9
37,370750,1,10
37,370750,1,11
37,370750,1,12
37,370750,2,7
37,370750,2,8
37,370750,2,9
37,370750,2,10
37,370750,2,11
37,370750,2,12
37,370751,1,12
37,370752,1,12
37,370753,1,12
37,370754,1,3
37,370754,1,12
37,370754,2,6
37,370754,3,12
37,370754,4,6
37,370754,4,12
37,370755,1,12
37,370756,1,3
37,370756,2,12
37,370757,1,12
37,370757,2,3
37,370758,1,12
37,370759,1,9
37,370759,2,12
37,370760,1,12
37,370761,1,99
37,370762,1,11
37,370763,1,10
37,370763,1,11
37,370763,1,12
37,370763,2,9
37,370763,2,10
37,370763,2,11
37,370763,2,12
37,370764,1,12
37,370765,1,9
37,370766,1,12
37,370766,2,12
37,370767,1,12
37,370768,1,12
37,370769,1,12
37,370769,2,12
37,370770,1,1
37,370770,2,12
37,370771,1,12
37,370771,2,10
37,370772,1,12
37,370773,1,12
37,370774,1,99
37,370775,1,9
37,370775,2,12
37,370776,1,12
37,370776,2,9
37,370777,1,3
