STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
36,360940,1,2,1,1,12,12,2,6
36,360941,1,1,1,1,12,8,9999,77
36,360942,1,1,1,1,12,8,9999,77
36,360943,1,1,1,1,55,71,9999,77
36,360943,2,1,2,1,12,42,9999,77
36,360943,3,1,3,1,12,19,9999,77
36,360943,4,1,4,1,61,14,2,1
36,360943,5,1,5,1,3,19,9999,77
36,360943,4,2,1,1,61,14,2,1
36,360944,1,1,1,1,55,71,9999,77
36,360944,2,1,2,1,12,34,9999,77
36,360944,3,1,3,1,12,42,9999,77
36,360945,1,1,1,1,8,12,2,12
36,360945,1,2,1,1,8,12,2,12
36,360946,1,1,1,1,12,8,9999,77
36,360947,1,1,1,1,55,68,5555,55
36,360947,2,1,2,1,55,64,5555,55
36,360947,3,1,3,1,12,24,9999,77
36,360947,4,1,4,1,55,69,5555,55
36,360947,5,1,5,1,55,68,5555,55
36,360947,6,1,6,1,55,63,5555,55
36,360947,7,1,7,1,62,41,9999,77
36,360948,1,1,1,2,3,12,1,9
36,360948,1,2,1,2,3,12,1,9
36,360948,2,2,2,2,3,12,3,12
36,360948,3,2,3,2,55,64,5555,55
36,360948,4,2,4,2,9,25,9999,77
36,360948,2,3,1,2,3,12,3,12
36,360948,5,3,2,3,55,64,5555,55
36,360948,6,3,3,3,14,25,9999,77
36,360949,1,1,1,1,55,63,5555,55
36,360949,2,1,2,1,0,5,9999,77
36,360950,1,1,1,1,55,63,5555,55
36,360950,2,1,2,1,12,14,2,6
36,360950,3,1,3,1,12,14,3,12
36,360950,4,1,4,1,12,14,4,99
36,360950,5,1,5,1,12,14,5,12
36,360950,6,1,6,1,12,14,6,12
36,360950,2,2,1,1,12,14,2,6
36,360950,3,3,1,1,12,14,3,12
36,360950,4,4,1,1,12,14,4,99
36,360950,5,5,1,1,12,14,5,12
36,360950,6,6,1,1,12,14,6,12
36,360951,1,1,1,1,12,12,2,3
36,360951,1,2,1,1,12,12,2,3
36,360952,1,1,1,1,55,68,5555,55
36,360952,2,1,2,1,55,64,5555,55
36,360952,3,1,3,1,9,30,9999,77
36,360953,1,1,1,1,12,9,9999,77
36,360954,1,1,1,1,55,64,5555,55
36,360954,2,1,2,1,12,35,9999,77
36,360954,3,1,3,1,0,1,9999,77
36,360955,1,1,1,1,12,8,9999,77
36,360956,1,1,1,1,55,68,5555,55
36,360956,2,1,2,1,12,12,2,12
36,360956,2,2,1,1,12,12,2,12
36,360956,3,2,2,2,55,63,5555,55
36,360957,1,1,1,1,12,12,2,12
36,360957,2,1,2,1,55,63,5555,55
36,360957,3,1,3,1,11,38,9999,77
36,360957,1,2,1,1,12,12,2,12
36,360958,1,1,1,1,55,64,5555,55
36,360958,2,1,2,1,12,25,9999,77
36,360958,3,1,3,1,55,69,5555,55
36,360958,4,1,4,1,55,63,5555,55
36,360958,5,1,5,1,12,35,9999,77
36,360959,1,1,1,1,55,68,5555,55
36,360959,2,1,2,1,55,64,5555,55
36,360959,3,1,3,1,12,35,9999,77
36,360959,4,1,4,1,0,1,9999,77
36,360960,1,1,1,1,12,8,9999,77
36,360961,1,1,1,1,12,8,9999,77
36,360962,1,1,1,1,55,63,5555,55
36,360962,2,1,2,1,12,35,9999,77
36,360962,3,1,3,1,0,1,9999,77
36,360963,1,1,1,2,12,12,1,61
36,360963,1,2,1,2,12,12,1,61
36,360964,1,1,1,1,99,8,9999,77
36,360965,1,1,1,1,55,68,5555,55
36,360965,2,1,2,1,12,12,2,12
36,360965,2,2,1,1,12,12,2,12
36,360965,3,2,2,2,55,63,5555,55
36,360965,4,2,3,2,0,1,9999,77
36,360966,1,1,1,1,12,8,9999,77
36,360967,1,1,1,1,12,8,9999,77
36,360968,1,1,1,1,12,8,9999,77
36,360968,2,2,1,2,14,8,9999,77
36,360968,3,2,2,2,55,63,5555,55
36,360969,1,1,1,1,55,63,5555,55
36,360969,2,1,2,1,12,14,2,6
36,360969,2,2,1,1,12,14,2,6
36,360970,1,1,1,1,12,12,2,12
36,360970,2,1,2,1,55,68,5555,55
36,360970,3,1,3,1,55,64,5555,55
36,360970,4,1,4,1,12,38,9999,77
36,360970,5,1,5,1,12,19,9999,77
36,360970,1,2,1,1,12,12,2,12
36,360971,1,1,1,1,55,63,5555,55
36,360971,2,1,2,1,12,14,2,6
36,360971,3,1,3,1,12,14,3,6
36,360971,4,1,4,1,12,14,4,6
36,360971,2,2,1,1,12,14,2,6
36,360971,3,3,1,1,12,14,3,6
36,360971,4,4,1,1,12,14,4,6
36,360972,1,1,1,1,12,8,9999,77
36,360973,1,1,1,1,12,8,9999,77
36,360974,1,1,1,1,55,63,5555,55
36,360974,2,1,2,1,12,34,9999,77
36,360974,3,1,3,1,0,1,9999,77
36,360975,1,1,1,1,55,63,5555,55
36,360975,2,1,2,1,12,30,9999,77
36,360975,3,1,3,1,12,42,9999,77
36,360976,1,1,1,1,12,12,2,62
36,360976,1,2,1,1,12,12,2,62
36,360976,2,2,2,2,0,1,9999,77
36,360976,3,2,3,2,55,63,5555,55
36,360976,4,2,4,2,99,34,9999,77
36,360977,1,1,1,1,55,68,5555,55
36,360977,2,1,2,1,55,64,5555,55
36,360977,3,1,3,1,12,24,9999,77
36,360977,4,1,4,1,11,30,9999,77
36,360977,5,1,5,1,0,1,9999,77
36,360978,1,1,1,1,11,12,2,12
36,360978,1,2,1,1,11,12,2,12
36,360979,1,1,1,1,12,8,9999,77
36,360980,1,1,1,1,12,12,2,3
36,360980,1,2,1,1,12,12,2,3
36,360981,1,1,1,1,99,8,9999,77
36,360981,2,2,1,2,99,8,9999,77
36,360982,1,1,1,1,12,8,9999,77
36,360983,1,1,1,2,12,12,1,9
36,360983,2,1,2,1,0,1,9999,77
36,360983,3,1,3,1,55,68,5555,55
36,360983,4,1,4,1,12,12,3,12
36,360983,1,2,1,2,12,12,1,9
36,360983,4,3,1,1,12,12,3,12
36,360984,1,1,1,1,55,63,5555,55
36,360984,2,1,2,1,1,30,9999,77
36,360984,3,1,3,1,9,42,9999,77
36,360985,1,1,1,1,9,12,2,12
36,360985,1,2,1,1,9,12,2,12
36,360986,1,1,1,1,55,64,5555,55
36,360986,2,1,2,1,12,30,9999,77
36,360986,3,1,3,1,0,5,9999,77
36,360987,1,1,1,1,55,63,5555,55
36,360987,2,1,2,1,12,40,9999,77
36,360987,3,1,3,1,1,31,9999,77
36,360988,1,1,1,1,12,8,9999,77
36,360989,1,1,1,1,55,64,5555,55
36,360989,2,1,2,1,12,25,9999,77
36,360989,3,1,3,1,55,69,5555,55
36,360989,4,1,4,1,55,63,5555,55
36,360989,5,1,5,1,9,42,9999,77
36,360990,1,1,1,1,12,9,9999,77
36,360991,1,1,1,1,12,12,2,63
36,360991,2,1,2,1,0,1,9999,77
36,360991,1,2,1,1,12,12,2,63
36,360992,4,1,1,2,3,12,1,12
36,360992,1,2,1,2,55,63,5555,55
36,360992,2,2,2,2,3,24,9999,77
36,360992,3,2,3,2,55,69,5555,55
36,360992,4,2,4,2,3,12,1,12
36,360993,1,1,1,1,55,68,5555,55
36,360993,2,1,2,1,12,12,2,12
36,360993,2,2,1,1,12,12,2,12
36,360994,1,1,1,1,12,12,2,11
36,360994,1,2,1,1,12,12,2,11
36,360995,1,1,1,1,11,8,9999,77
36,360995,2,2,1,2,12,8,9999,77
36,360995,3,3,1,3,14,8,9999,77
36,360996,1,1,1,1,12,12,2,3
36,360996,1,2,1,1,12,12,2,3
36,360997,1,1,1,1,12,8,9999,77
36,360998,1,1,1,1,12,8,9999,77
36,360999,1,1,1,1,55,63,5555,55
36,360999,2,1,2,1,9,30,9999,77
36,361000,1,1,1,1,12,8,9999,77
36,361001,1,1,1,2,12,12,1,61
36,361001,1,2,1,2,12,12,1,61
36,361002,1,1,1,1,12,12,2,12
36,361002,1,2,1,1,12,12,2,12
36,361003,1,1,1,1,12,8,9999,77
36,361004,1,1,1,1,12,8,9999,77
36,361005,1,1,1,1,12,8,9999,77
36,361005,2,2,1,2,12,8,9999,77
36,361006,1,1,1,1,55,63,5555,55
36,361006,2,1,2,1,11,42,9999,77
36,361007,1,1,1,1,12,8,9999,77
36,361008,1,1,1,1,6,12,2,12
36,361008,2,1,2,1,6,12,3,6
36,361008,1,2,1,1,6,12,2,12
36,361008,2,3,1,1,6,12,3,6
36,361009,1,1,1,1,55,63,5555,55
36,361009,2,1,2,1,61,8,9999,77
36,361009,3,1,3,1,61,8,9999,77
36,361010,1,1,1,1,11,8,9999,77
36,361010,2,2,1,2,12,8,9999,77
36,361011,1,1,1,1,55,63,5555,55
36,361011,2,1,2,1,12,8,9999,77
36,361011,3,1,3,1,55,69,5555,55
36,361012,1,1,1,1,99,8,9999,77
36,361012,2,2,1,2,14,8,9999,77
36,361013,1,1,1,1,12,8,9999,77
36,361014,1,1,1,1,55,63,5555,55
36,361014,2,1,2,1,12,30,9999,77
36,361014,3,1,3,1,12,38,9999,77
36,361015,1,1,1,1,55,63,5555,55
36,361015,2,1,2,1,99,32,9999,77
36,361015,3,1,3,1,55,69,5555,55
36,361015,4,1,4,1,55,63,5555,55
36,361015,5,1,5,1,0,1,9999,77
36,361015,6,1,6,1,99,42,9999,77
36,361016,1,1,1,1,6,8,9999,77
36,361017,1,1,1,1,12,8,9999,77
36,361018,1,1,1,1,55,68,5555,55
36,361018,2,1,2,1,55,64,5555,55
36,361018,3,1,3,1,55,67,5555,55
36,361018,4,1,4,1,14,35,9999,77
36,361019,1,1,1,1,12,8,9999,77
36,361020,1,1,1,1,55,68,5555,55
36,361020,2,1,2,1,12,12,2,12
36,361020,3,1,3,1,55,64,5555,55
36,361020,4,1,4,1,12,30,9999,77
36,361020,2,2,1,1,12,12,2,12
36,361021,1,1,1,1,55,68,5555,55
36,361021,2,1,2,1,12,12,2,12
36,361021,3,1,3,1,0,1,9999,77
36,361021,2,2,1,1,12,12,2,12
36,361021,4,2,2,2,0,1,9999,77
36,361022,1,1,1,1,55,63,5555,55
36,361022,2,1,2,1,12,34,9999,77
36,361023,1,1,1,1,12,12,2,12
36,361023,1,2,1,1,12,12,2,12
36,361024,1,1,1,1,12,8,9999,77
36,361025,1,1,1,1,55,71,9999,77
36,361025,2,1,2,1,12,33,9999,77
36,361025,3,1,3,1,55,67,5555,55
36,361025,4,1,4,1,12,39,9999,77
36,361026,1,1,1,1,55,68,5555,55
36,361026,2,1,2,1,12,12,2,12
36,361026,2,2,1,1,12,12,2,12
36,361027,1,1,1,1,12,8,9999,77
36,361028,1,1,1,1,1,12,2,61
36,361028,2,1,2,1,12,8,9999,77
36,361028,1,2,1,1,1,12,2,61
36,361029,1,1,1,1,12,12,2,6
36,361029,1,2,1,1,12,12,2,6
36,361029,2,2,2,2,55,63,5555,55
36,361029,3,2,3,2,12,42,9999,77
36,361030,1,1,1,1,12,8,9999,77
36,361031,1,1,1,1,9,12,2,1
36,361031,1,2,1,1,9,12,2,1
36,361031,2,2,2,2,55,68,5555,55
36,361031,3,2,3,2,12,12,3,12
36,361031,3,3,1,2,12,12,3,12
36,361032,1,1,1,1,12,8,9999,77
36,361033,1,1,1,1,55,68,5555,55
36,361033,2,1,2,1,55,64,5555,55
36,361033,3,1,3,1,6,42,9999,77
36,361033,4,1,4,1,12,59,9999,77
36,361034,1,1,1,1,55,68,5555,55
36,361034,2,1,2,1,12,12,2,12
36,361034,2,2,1,1,12,12,2,12
36,361035,1,1,1,1,55,63,5555,55
36,361035,2,1,2,1,12,30,9999,77
36,361036,1,1,1,1,55,68,5555,55
36,361036,2,1,2,1,12,12,2,12
36,361036,3,1,3,1,55,64,5555,55
36,361036,4,1,4,1,0,1,9999,77
36,361036,2,2,1,1,12,12,2,12
36,361036,5,2,2,2,55,63,5555,55
36,361036,6,2,3,2,0,1,9999,77
36,361037,1,1,1,1,55,68,5555,55
36,361037,2,1,2,1,61,12,2,61
36,361037,2,2,1,1,61,12,2,61
36,361038,1,1,1,1,55,63,5555,55
36,361038,2,1,2,1,12,14,2,6
36,361038,3,1,3,1,12,14,3,6
36,361038,2,2,1,1,12,14,2,6
36,361038,3,3,1,1,12,14,3,6
36,361039,1,1,1,1,12,8,9999,77
36,361040,1,1,1,1,12,8,9999,77
36,361041,1,1,1,1,12,8,9999,77
36,361042,1,1,1,1,12,8,9999,77
36,361043,1,1,1,1,12,8,9999,77
36,361044,1,1,1,1,12,8,9999,77
36,361045,1,1,1,1,12,8,9999,77
36,361046,1,1,1,2,12,12,1,63
36,361046,1,2,1,2,12,12,1,63
36,361047,1,1,1,1,55,71,9999,77
36,361047,2,1,2,1,0,1,9999,77
36,361047,3,1,3,1,12,19,9999,77
36,361048,1,1,1,1,12,8,9999,77
36,361049,1,1,1,1,12,12,2,3
36,361049,1,2,1,1,12,12,2,3
36,361050,1,1,1,2,12,12,1,9
36,361050,1,2,1,2,12,12,1,9
37,370001,1,1,1,1,55,68,5555,55
37,370001,2,1,2,1,55,64,5555,55
37,370001,3,1,3,1,10,42,9999,77
37,370001,4,1,4,1,0,1,9999,77
37,370002,1,1,1,1,12,8,9999,77
37,370003,1,1,1,1,55,63,5555,55
37,370003,2,1,2,1,12,35,9999,77
37,370003,3,1,3,1,12,24,9999,77
37,370003,4,1,4,1,0,1,9999,77
37,370004,1,1,1,1,55,63,5555,55
37,370004,2,1,2,1,4,42,9999,77
37,370006,1,1,1,1,12,12,2,12
37,370006,1,2,1,1,12,12,2,12
37,370007,1,1,1,1,55,64,5555,55
37,370007,2,1,2,1,0,1,9999,77
37,370007,3,1,3,1,9,57,9999,77
37,370008,1,1,1,1,0,7,9999,77
37,370009,1,1,1,1,55,68,5555,55
37,370009,2,1,2,1,55,64,5555,55
37,370009,3,1,3,1,55,69,5555,55
37,370009,4,1,4,1,55,68,5555,55
37,370009,5,1,5,1,55,63,5555,55
37,370009,6,1,6,1,12,32,9999,77
37,370009,7,1,7,1,12,39,9999,77
37,370010,1,1,1,1,11,8,9999,77
37,370011,1,1,1,1,55,63,5555,55
37,370011,2,1,2,1,12,30,9999,77
37,370011,3,1,3,1,12,38,9999,77
37,370011,4,1,4,1,0,2,9999,77
37,370012,1,1,1,1,9,12,2,12
37,370012,1,2,1,1,9,12,2,12
37,370013,1,1,1,1,55,68,5555,55
37,370013,2,1,2,1,55,64,5555,55
37,370013,3,1,3,1,3,42,9999,77
37,370014,1,1,1,1,3,12,2,12
37,370014,1,2,1,1,3,12,2,12
37,370015,1,1,1,1,12,12,2,6
37,370015,1,2,1,1,12,12,2,6
37,370015,2,2,2,2,55,68,5555,55
37,370015,3,2,3,2,3,12,3,12
37,370015,3,3,1,2,3,12,3,12
37,370016,1,1,1,1,55,68,5555,55
37,370016,2,1,2,1,55,64,5555,55
37,370016,3,1,3,1,12,30,9999,77
37,370016,4,1,4,1,12,35,9999,77
37,370016,5,1,5,1,12,42,9999,77
37,370016,6,1,6,1,0,1,9999,77
37,370017,1,1,1,1,55,68,5555,55
37,370017,2,1,2,1,12,12,2,12
37,370017,2,2,1,1,12,12,2,12
37,370017,3,2,2,2,55,68,5555,55
37,370017,4,2,3,2,55,64,5555,55
37,370018,1,1,1,1,12,8,9999,77
37,370019,1,1,1,1,12,8,9999,77
37,370020,1,1,1,1,55,63,5555,55
37,370020,2,1,2,1,55,69,5555,55
37,370020,3,1,3,1,55,68,5555,55
37,370020,4,1,4,1,3,12,2,12
37,370020,5,1,5,1,55,64,5555,55
37,370020,4,2,1,1,3,12,2,12
37,370020,6,2,2,2,55,63,5555,55
37,370021,1,1,1,1,55,63,5555,55
37,370021,2,1,2,1,9,42,9999,77
37,370022,1,1,1,1,55,68,5555,55
37,370022,2,1,2,1,55,64,5555,55
37,370022,3,1,3,1,12,42,9999,77
37,370023,1,1,1,1,55,64,5555,55
37,370023,2,1,2,1,0,1,9999,77
37,370023,3,1,3,1,3,52,9999,77
37,370024,1,1,1,1,55,63,5555,55
37,370024,2,1,2,1,4,35,9999,77
37,370024,3,1,3,1,0,1,9999,77
37,370025,1,1,1,1,12,9,9999,77
37,370026,1,1,1,1,55,68,5555,55
37,370026,2,1,2,1,12,12,2,12
37,370026,2,2,1,1,12,12,2,12
37,370026,3,2,2,2,55,63,5555,55
37,370027,1,1,1,2,12,12,1,2
37,370027,2,1,2,1,10,12,3,10
37,370027,1,2,1,2,12,12,1,2
37,370027,3,2,2,2,55,64,5555,55
37,370027,2,3,1,1,10,12,3,10
37,370027,4,3,2,3,55,64,5555,55
37,370027,5,3,3,3,12,14,4,6
37,370027,5,4,1,3,12,14,4,6
37,370028,1,1,1,1,12,12,2,3
37,370028,2,1,2,1,55,63,5555,55
37,370028,1,2,1,1,12,12,2,3
37,370028,3,2,2,2,55,68,5555,55
37,370028,4,2,3,2,55,64,5555,55
37,370028,5,2,4,2,99,30,9999,77
37,370029,1,1,1,1,55,63,5555,55
37,370029,2,1,2,1,12,42,9999,77
37,370030,1,1,1,1,55,63,5555,55
37,370030,2,1,2,1,12,34,9999,77
37,370030,3,1,3,1,0,1,9999,77
37,370031,1,1,1,1,1,8,9999,77
37,370032,1,1,1,1,55,64,5555,55
37,370032,2,1,2,1,11,24,9999,77
37,370032,3,1,3,1,0,1,9999,77
37,370032,4,1,4,1,55,60,5555,55
37,370032,5,1,5,1,99,34,9999,77
37,370032,6,1,6,1,18,54,2,12
37,370032,6,2,1,1,18,54,2,12
37,370033,1,1,1,1,12,12,2,12
37,370033,1,2,1,1,12,12,2,12
37,370034,1,1,1,1,55,68,5555,55
37,370034,2,1,2,1,12,18,9999,77
37,370034,3,1,3,1,55,68,5555,55
37,370034,4,1,4,1,55,63,5555,55
37,370034,5,1,5,1,9,42,9999,77
37,370035,1,1,1,1,55,68,5555,55
37,370035,2,1,2,1,55,64,5555,55
37,370035,3,1,3,1,55,69,5555,55
37,370035,4,1,4,1,55,68,5555,55
37,370035,5,1,5,1,55,63,5555,55
37,370035,6,1,6,1,11,42,9999,77
37,370035,7,1,7,1,0,2,9999,77
37,370036,1,1,1,1,12,8,9999,77
37,370037,1,1,1,1,12,8,9999,77
37,370038,1,1,1,1,55,68,5555,55
37,370038,2,1,2,1,12,8,9999,77
37,370039,1,1,1,1,55,63,5555,55
37,370039,2,1,2,1,9,42,9999,77
37,370040,1,1,1,1,12,8,9999,77
37,370040,2,1,2,1,18,54,2,14
37,370040,2,2,1,1,18,54,2,14
37,370040,3,2,2,2,14,8,9999,77
37,370041,1,1,1,1,55,63,5555,55
37,370041,2,1,2,1,62,32,9999,77
37,370041,3,1,3,1,82,42,9999,77
37,370042,1,1,1,1,61,12,2,6
37,370042,1,2,1,1,61,12,2,6
37,370043,1,1,1,1,55,68,5555,55
37,370043,2,1,2,1,6,12,2,12
37,370043,3,1,3,1,55,64,5555,55
37,370043,4,1,4,1,12,34,9999,77
37,370043,2,2,1,1,6,12,2,12
37,370044,1,1,1,1,12,12,2,12
37,370044,2,1,2,1,55,63,5555,55
37,370044,1,2,1,1,12,12,2,12
37,370044,3,2,2,2,55,63,5555,55
37,370045,1,1,1,1,55,63,5555,55
37,370045,2,1,2,1,55,69,5555,55
37,370045,3,1,3,1,55,68,5555,55
37,370045,4,1,4,1,55,64,5555,55
37,370045,5,1,5,1,1,34,9999,77
37,370045,6,1,6,1,0,1,9999,77
37,370045,7,1,7,1,81,30,9999,77
37,370046,1,1,1,1,55,63,5555,55
37,370046,2,1,2,1,12,42,9999,77
37,370047,1,1,1,1,55,68,5555,55
37,370047,2,1,2,1,82,12,2,12
37,370047,2,2,1,1,82,12,2,12
37,370047,3,2,2,2,55,63,5555,55
37,370048,1,1,1,1,12,9,9999,77
37,370049,1,1,1,1,55,68,5555,55
37,370049,2,1,2,1,12,12,2,12
37,370049,3,1,3,1,0,1,9999,77
37,370049,4,1,4,1,55,63,5555,55
37,370049,2,2,1,1,12,12,2,12
37,370049,5,2,2,2,0,1,9999,77
37,370049,6,2,3,2,55,64,5555,55
37,370050,1,1,1,1,55,63,5555,55
37,370050,2,1,2,1,0,1,9999,77
37,370050,3,1,3,1,4,42,9999,77
37,370051,3,1,1,2,61,12,1,83
37,370051,1,2,1,2,55,68,5555,55
37,370051,2,2,2,2,55,64,5555,55
37,370051,3,2,3,2,61,12,1,83
37,370051,4,2,4,2,55,69,5555,55
37,370051,5,2,5,2,14,8,9999,77
37,370051,6,2,6,2,61,12,3,62
37,370051,7,2,7,2,55,68,5555,55
37,370051,8,2,8,2,55,63,5555,55
37,370051,9,2,9,2,81,24,9999,77
37,370051,10,2,10,2,0,1,9999,77
37,370051,6,3,1,2,61,12,3,62
37,370052,1,1,1,1,55,63,5555,55
37,370052,2,1,2,1,1,34,9999,77
37,370052,3,1,3,1,12,32,9999,77
37,370052,4,1,4,1,12,35,9999,77
37,370052,5,1,5,1,0,1,9999,77
37,370053,1,1,1,1,55,68,5555,55
37,370053,2,1,2,1,10,12,2,8
37,370053,5,1,3,1,3,12,4,12
37,370053,2,2,1,1,10,12,2,8
37,370053,3,2,2,2,55,60,5555,55
37,370053,4,2,3,2,18,54,3,12
37,370053,4,3,1,2,18,54,3,12
37,370053,5,4,1,1,3,12,4,12
37,370054,1,1,1,1,55,71,9999,77
37,370054,2,1,2,1,12,26,9999,77
37,370054,3,1,3,1,12,35,9999,77
37,370054,4,1,4,1,0,1,9999,77
37,370055,1,1,1,1,9,8,9999,77
37,370055,2,1,2,1,9,8,9999,77
37,370056,1,1,1,1,12,12,2,6
37,370056,2,1,2,1,55,63,5555,55
37,370056,3,1,3,1,12,23,9999,77
37,370056,4,1,4,1,12,59,9999,77
37,370056,1,2,1,1,12,12,2,6
37,370057,1,1,1,1,12,12,2,9
37,370057,2,1,2,1,55,68,5555,55
37,370057,3,1,3,1,55,64,5555,55
37,370057,4,1,4,1,12,34,9999,77
37,370057,1,2,1,1,12,12,2,9
37,370057,5,2,2,2,55,63,5555,55
37,370057,6,2,3,2,12,34,9999,77
37,370058,1,1,1,1,55,68,5555,55
37,370058,2,1,2,1,61,12,2,61
37,370058,2,2,1,1,61,12,2,61
37,370059,1,1,1,1,55,63,5555,55
37,370059,2,1,2,1,0,1,9999,77
37,370059,3,1,3,1,99,42,9999,77
37,370059,4,1,4,1,99,38,9999,77
37,370060,1,1,1,1,55,68,5555,55
37,370060,2,1,2,1,10,12,2,11
37,370060,3,1,3,1,55,63,5555,55
37,370060,4,1,4,1,0,1,9999,77
37,370060,2,2,1,1,10,12,2,11
37,370060,5,2,2,2,55,63,5555,55
37,370061,1,1,1,1,55,68,5555,55
37,370061,2,1,2,1,12,12,2,12
37,370061,2,2,1,1,12,12,2,12
37,370062,1,1,1,1,55,63,5555,55
37,370062,2,1,2,1,55,69,5555,55
37,370062,3,1,3,1,55,68,5555,55
37,370062,4,1,4,1,55,64,5555,55
37,370062,5,1,5,1,99,34,9999,77
37,370062,6,1,6,1,0,1,9999,77
37,370062,7,1,7,1,4,42,9999,77
37,370062,8,1,8,1,0,2,9999,77
37,370063,1,1,1,1,12,8,9999,77
37,370064,1,1,1,1,55,63,5555,55
37,370064,2,1,2,1,9,42,9999,77
37,370065,1,1,1,1,55,63,5555,55
37,370065,2,1,2,1,55,69,5555,55
37,370065,3,1,3,1,55,68,5555,55
37,370065,4,1,4,1,55,64,5555,55
37,370065,5,1,5,1,3,42,9999,77
37,370066,1,1,1,1,55,68,5555,55
37,370066,2,1,2,1,55,68,5555,55
37,370066,3,1,3,1,55,64,5555,55
37,370066,4,1,4,1,0,1,9999,77
37,370066,5,1,5,1,7,24,9999,77
37,370067,1,1,1,1,55,63,5555,55
37,370067,2,1,2,1,98,32,9999,77
37,370067,3,1,3,1,0,1,9999,77
37,370067,4,1,4,1,0,3,9999,77
37,370068,1,1,1,1,12,12,2,6
37,370068,1,2,1,1,12,12,2,6
37,370069,1,1,1,1,12,12,2,61
37,370069,1,2,1,1,12,12,2,61
37,370070,1,1,1,1,55,68,5555,55
37,370070,2,1,2,1,12,12,2,12
37,370070,2,2,1,1,12,12,2,12
37,370071,1,1,1,1,14,8,9999,77
37,370072,1,1,1,1,12,8,9999,77
37,370073,1,1,1,1,55,71,9999,77
37,370073,2,1,2,1,12,42,9999,77
37,370073,3,1,3,1,0,2,9999,77
37,370074,1,1,1,1,55,63,5555,55
37,370074,2,1,2,1,12,42,9999,77
37,370074,3,1,3,1,3,42,9999,77
37,370074,4,1,4,1,0,2,9999,77
37,370075,1,1,1,1,12,8,9999,77
37,370076,1,1,1,1,12,8,9999,77
37,370077,1,1,1,1,7,12,2,82
37,370077,2,1,2,1,55,64,5555,55
37,370077,3,1,3,1,81,59,9999,77
37,370077,4,1,4,1,0,1,9999,77
37,370077,5,1,5,1,13,24,9999,77
37,370077,1,2,1,1,7,12,2,82
37,370078,1,1,1,1,55,68,5555,55
37,370078,2,1,2,1,61,12,2,61
37,370078,3,1,3,1,12,12,3,12
37,370078,2,2,1,1,61,12,2,61
37,370078,4,2,2,2,55,63,5555,55
37,370078,5,2,3,2,55,69,5555,55
37,370078,6,2,4,2,55,68,5555,55
37,370078,7,2,5,2,55,64,5555,55
37,370078,8,2,6,2,12,42,9999,77
37,370078,3,3,1,1,12,12,3,12
37,370079,1,1,1,1,12,9,9999,77
37,370080,1,1,1,1,55,63,5555,55
37,370080,2,1,2,1,55,69,5555,55
37,370080,3,1,3,1,55,63,5555,55
37,370080,4,1,4,1,9,42,9999,77
37,370081,1,1,1,2,12,12,1,3
37,370081,2,1,2,1,55,68,5555,55
37,370081,3,1,3,1,55,64,5555,55
37,370081,4,1,4,1,12,38,9999,77
37,370081,5,1,5,1,12,14,3,11
37,370081,1,2,1,2,12,12,1,3
37,370081,5,3,1,1,12,14,3,11
37,370082,1,1,1,1,55,63,5555,55
37,370082,2,1,2,1,3,26,9999,77
37,370082,3,1,3,1,3,24,9999,77
37,370082,4,1,4,1,0,1,9999,77
37,370083,1,1,1,1,55,68,5555,55
37,370083,2,1,2,1,0,1,9999,77
37,370084,1,1,1,1,55,63,5555,55
37,370084,2,1,2,1,55,69,5555,55
37,370084,3,1,3,1,55,68,5555,55
37,370084,4,1,4,1,82,12,2,12
37,370084,5,1,5,1,55,64,5555,55
37,370084,6,1,6,1,12,34,9999,77
37,370084,4,2,1,1,82,12,2,12
37,370085,1,1,1,1,55,68,5555,55
37,370085,2,1,2,1,55,64,5555,55
37,370085,3,1,3,1,9,41,9999,77
37,370085,4,1,4,1,12,42,9999,77
37,370086,1,1,1,1,10,8,9999,77
37,370086,2,2,1,2,12,8,9999,77
37,370088,1,1,1,1,12,12,2,62
37,370088,2,1,2,1,12,12,3,12
37,370088,1,2,1,1,12,12,2,62
37,370088,2,3,1,1,12,12,3,12
37,370089,1,1,1,1,55,68,5555,55
37,370089,2,1,2,1,12,12,2,12
37,370089,2,2,1,1,12,12,2,12
37,370089,3,2,2,2,55,63,5555,55
37,370090,1,1,1,1,55,64,5555,55
37,370090,2,1,2,1,11,59,9999,77
37,370090,3,1,3,1,11,52,9999,77
37,370090,4,1,4,1,55,67,5555,55
37,370090,5,1,5,1,12,21,9999,77
37,370091,1,1,1,2,12,12,1,9
37,370091,1,2,1,2,12,12,1,9
37,370092,1,1,1,1,55,68,5555,55
37,370092,2,1,2,1,55,68,5555,55
37,370092,3,1,3,1,55,63,5555,55
37,370092,4,1,4,1,12,38,9999,77
37,370092,5,1,5,1,12,31,9999,77
37,370092,6,1,6,1,12,30,9999,77
37,370092,7,1,7,1,5,42,9999,77
37,370093,1,1,1,1,55,68,5555,55
37,370093,2,1,2,1,12,12,2,12
37,370093,2,2,1,1,12,12,2,12
37,370093,3,2,2,2,55,63,5555,55
37,370093,4,2,3,2,12,34,9999,77
37,370094,1,1,1,1,55,63,5555,55
37,370094,2,1,2,1,12,59,9999,77
37,370094,3,1,3,1,12,42,9999,77
