ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
260803,0,0,0,0,0,0,0,0,0,0
260804,0,0,0,0,0,0,0,0,0,0
260805,17,21,21,11,6,18,31,22,23,10
260806,0,21,0,23,0,4,0,0,14,7
260807,14,0,0,0,0,0,0,0,0,0
260808,29,22,0,14,18,9,10,0,42,22
260809,0,0,0,0,0,0,0,0,0,0
260810,26,26,26,26,26,26,26,26,26,26
260811,10,10,10,10,10,10,10,10,10,10
260812,0,18,15,13,20,3,18,0,17,18
260813,0,0,0,0,0,0,0,0,0,0
260814,0,0,0,0,0,0,0,0,0,0
260816,18,0,0,0,0,4,21,11,0,0
260817,0,0,0,0,0,0,0,0,0,0
260818,5,0,0,0,0,0,0,0,0,0
260819,0,0,16,0,0,0,0,18,12,0
260820,0,8,0,0,0,0,0,0,0,0
260821,0,0,0,0,0,0,0,0,0,0
260822,0,0,0,0,0,0,4,0,0,0
260823,17,17,17,17,17,17,21,17,17,17
260824,0,0,0,0,0,0,0,0,0,0
260826,28,0,0,0,0,0,0,0,0,0
260827,0,0,0,0,0,0,37,23,0,0
260828,0,0,19,0,0,0,0,0,4,16
260829,0,0,6,14,23,16,40,0,3,7
260830,1,1,1,1,1,1,1,1,1,1
260831,0,0,0,0,0,0,0,0,0,0
260832,0,0,0,0,0,0,0,0,0,0
260833,30,30,30,30,30,30,30,30,30,30
260834,49,17,14,15,21,12,18,15,0,14
260835,22,22,22,22,22,22,22,22,22,22
260836,0,0,0,0,0,0,0,0,0,0
260837,22,18,21,2,0,28,29,26,10,25
260838,0,0,0,0,0,0,0,0,0,11
260839,0,0,0,0,0,0,0,0,0,0
260840,0,0,0,0,0,0,0,0,0,0
260841,0,0,0,0,0,0,0,0,0,0
260842,0,0,0,0,0,0,0,0,0,0
260843,0,0,0,0,0,0,0,0,0,0
260844,0,0,0,0,0,0,0,0,0,0
260845,0,0,0,10,0,0,0,0,0,0
260846,14,14,14,14,14,14,14,14,14,14
260847,0,0,30,0,0,0,0,0,39,16
260848,0,0,0,0,12,0,0,0,0,15
260849,0,0,0,0,0,0,0,0,0,0
260850,0,0,0,0,0,0,0,0,0,0
260851,0,0,0,0,0,0,0,0,0,0
260852,0,0,0,0,0,0,0,0,0,0
260853,16,40,8,20,27,8,22,29,35,18
260854,20,9,11,12,14,17,2,14,28,23
260855,11,22,30,21,18,15,29,12,21,20
260856,0,0,0,0,0,0,0,0,0,0
260857,2,2,2,2,2,2,2,2,2,2
260858,0,0,0,0,0,0,0,0,0,0
260859,0,0,0,0,0,23,26,0,21,0
260860,0,7,13,0,43,24,22,9,24,0
260861,0,0,0,0,0,0,0,0,0,0
260862,0,0,0,11,0,0,0,0,0,0
260863,0,0,0,0,0,0,0,0,0,0
260864,0,0,0,0,0,0,0,0,0,0
260865,8,8,8,8,8,8,8,8,8,8
260866,0,0,0,0,0,0,0,0,0,0
260867,0,0,0,0,0,0,13,0,0,0
260868,7,0,0,0,0,0,0,0,0,0
260869,0,0,0,0,0,0,0,0,0,0
260870,0,0,0,0,0,0,0,0,13,0
260871,0,0,0,0,0,0,0,0,0,0
260872,0,0,0,0,0,0,0,0,22,0
260873,0,0,0,0,0,0,29,0,12,29
260874,0,0,0,0,0,0,0,0,0,0
260875,11,12,13,0,22,0,0,19,0,0
260876,0,0,0,6,0,40,0,0,0,0
260877,0,0,0,0,0,0,0,0,0,0
260878,0,0,0,0,0,0,0,0,0,0
260879,0,0,0,0,0,0,0,0,0,0
260880,0,0,0,0,0,0,0,0,0,0
260881,0,0,0,29,0,0,0,0,0,0
260882,9,9,9,9,9,9,9,9,9,9
260883,0,0,0,27,28,0,29,0,0,0
260884,0,0,0,0,0,0,0,0,0,0
260885,0,19,0,0,0,0,0,30,0,0
260886,8,0,11,0,10,5,0,0,0,13
260887,0,0,0,0,0,14,0,0,0,14
260888,0,0,0,0,0,0,0,0,0,0
260889,0,0,0,0,0,0,0,0,0,0
260890,0,0,0,0,0,0,0,0,0,0
260891,19,19,19,19,19,19,19,19,19,19
260892,0,0,0,0,0,0,0,0,0,0
260893,0,22,0,0,0,0,0,0,0,0
260894,0,0,0,0,0,0,12,0,0,0
260895,25,25,25,25,25,25,25,25,25,25
260896,0,0,21,23,0,15,12,0,0,0
260897,0,0,0,0,0,0,0,0,0,0
260898,0,20,0,0,0,11,28,1,0,14
260899,20,20,20,20,20,20,20,20,20,20
260900,0,0,14,0,0,0,0,0,0,21
260901,0,15,26,17,16,0,10,0,6,5
260902,0,0,18,0,0,0,0,0,0,0
260903,11,0,0,0,0,0,0,0,0,0
260904,21,21,21,21,21,21,21,21,21,21
260905,14,14,14,14,14,14,14,14,14,14
260906,0,25,23,4,18,31,19,22,19,20
260907,0,0,17,0,0,0,0,0,0,0
260908,0,0,0,0,0,0,18,0,0,13
260909,0,0,0,0,0,0,0,0,0,0
260910,0,0,0,0,0,0,0,18,0,0
260911,0,0,11,46,33,0,23,0,0,25
260912,25,24,6,0,0,5,9,39,18,24
270002,0,0,0,0,0,0,0,0,0,0
270003,35,35,35,35,35,35,35,35,35,35
270004,0,0,0,0,0,0,0,0,0,0
270005,0,0,0,0,0,0,0,0,0,0
270006,0,0,0,0,0,0,12,0,0,0
270007,20,19,0,0,0,0,0,0,0,0
270008,0,11,30,23,0,0,0,19,0,0
270009,32,32,32,32,32,32,32,32,32,32
270010,0,0,0,0,0,0,0,0,0,0
270011,18,18,18,18,18,18,18,18,18,18
270012,0,0,0,0,0,0,0,0,0,0
270013,0,7,20,23,24,0,9,0,0,17
270014,0,0,0,0,0,0,0,0,0,0
270015,0,0,0,0,0,0,0,0,0,9
270016,27,27,27,27,27,27,27,27,27,27
270017,0,0,0,0,0,0,0,0,0,0
270018,26,26,26,26,26,26,26,26,26,26
270019,0,0,0,0,0,0,0,0,0,0
270020,21,21,21,21,21,21,21,21,21,21
270022,32,0,0,9,0,21,17,0,0,21
270023,28,28,28,28,28,28,28,28,28,28
270024,8,8,8,8,8,8,8,8,8,8
270025,0,6,0,19,14,0,0,9,14,0
270026,0,0,16,0,21,0,0,24,0,8
270027,0,0,0,0,0,0,0,0,0,71
270028,0,0,0,0,0,0,0,0,0,0
270029,0,0,0,0,0,18,0,5,28,0
270030,0,0,0,0,0,0,0,0,0,0
270031,26,26,26,26,26,26,26,26,26,26
270032,25,25,25,25,25,25,25,25,25,25
270033,0,0,0,0,0,0,0,0,0,0
270034,0,3,0,0,11,8,0,0,0,0
270035,0,0,0,27,0,0,0,0,10,19
270036,16,0,0,0,0,0,0,0,0,0
270037,0,0,0,0,0,0,0,0,0,0
270038,0,0,0,12,0,0,0,0,0,0
270039,0,0,0,0,0,0,0,0,0,0
270040,0,0,0,0,0,0,0,0,0,0
270041,17,17,17,17,17,17,17,17,17,17
270042,29,29,29,29,29,29,29,29,29,29
270043,14,14,14,14,14,14,14,14,14,14
270044,22,0,0,0,0,0,0,0,0,0
270045,26,26,26,26,26,26,26,26,26,26
270046,18,18,18,18,18,34,21,18,18,18
270047,22,22,22,22,22,22,22,22,22,22
270048,0,0,0,0,0,0,0,0,0,0
270049,23,23,23,23,23,23,23,23,24,26
270050,13,13,13,13,13,13,13,13,13,13
270051,1,1,1,1,1,1,1,1,1,1
270052,22,22,22,22,22,22,22,22,22,22
270053,0,0,0,0,0,0,0,0,0,0
270054,17,17,17,17,17,17,17,17,17,17
270055,28,28,28,28,28,28,28,28,28,28
270056,0,0,0,0,0,0,0,0,0,0
270057,3,3,3,3,3,3,3,3,3,3
270058,0,0,0,0,0,0,0,0,0,0
270060,0,0,0,0,0,0,0,0,0,0
270061,24,24,24,24,24,24,24,24,24,24
270062,21,21,21,21,21,21,21,21,21,21
270063,16,16,16,16,16,16,16,16,16,16
270064,4,4,4,4,4,4,4,4,4,4
270065,21,21,21,21,21,21,21,21,21,21
270066,0,22,0,0,0,0,0,0,0,0
270067,3,3,3,3,3,3,3,3,3,3
270068,0,0,0,0,0,0,0,0,0,0
270069,0,0,0,0,0,0,0,0,0,0
270070,0,0,0,0,0,0,0,0,0,0
270071,25,25,25,25,25,25,25,25,25,25
270072,0,0,11,0,0,0,0,0,0,0
270073,30,22,0,4,0,0,0,0,0,13
270074,30,30,30,30,30,30,30,30,30,30
270075,0,0,0,0,0,0,0,0,0,0
270076,0,25,19,0,19,0,0,0,0,0
270077,0,0,0,0,0,0,0,0,0,15
270078,0,0,0,0,0,0,0,0,0,0
270079,0,0,20,0,0,0,0,0,45,0
270080,0,0,0,0,0,0,0,0,0,0
270081,10,10,10,10,10,10,10,10,10,10
270082,0,0,0,0,0,0,0,14,0,0
270083,0,0,0,0,0,0,0,0,0,0
270084,13,13,13,13,13,13,13,13,13,13
270085,0,0,16,0,0,0,0,0,0,0
270087,0,0,0,0,0,0,0,0,0,0
270088,23,23,23,23,23,23,23,23,23,23
270089,0,0,0,0,0,0,0,0,0,23
270090,26,26,26,26,26,26,26,26,26,26
270091,0,0,0,0,0,0,0,0,0,0
270092,0,0,0,0,0,0,0,0,0,0
270093,0,0,0,0,0,0,0,0,0,0
270094,6,6,6,6,6,6,6,6,6,6
270095,0,0,0,0,0,0,0,0,0,0
270096,17,17,17,17,17,17,17,17,17,17
270097,23,23,0,43,18,0,16,0,0,6
270098,0,0,0,0,10,0,0,0,0,0
270099,0,0,0,0,0,0,0,29,0,0
270100,0,0,0,0,0,0,0,0,0,0
270101,0,14,0,0,0,0,0,0,0,0
270102,0,0,0,0,0,0,0,0,0,0
270103,0,0,0,0,0,0,0,0,0,0
270104,17,17,17,17,17,17,17,17,17,17
270105,0,0,0,0,0,9,0,0,0,0
270106,0,0,0,0,0,0,0,0,0,0
270107,0,0,9,0,17,0,0,0,0,0
270108,0,0,0,0,0,0,0,0,0,0
270109,0,0,0,0,0,0,0,0,0,0
270110,0,0,0,0,0,0,0,0,0,0
270111,0,0,0,0,0,0,0,0,0,0
270112,0,0,0,0,0,8,0,0,0,13
270113,0,0,0,0,0,32,0,0,0,0
270114,0,0,0,6,0,0,0,0,0,0
270115,7,7,27,7,7,7,16,7,7,22
270116,18,18,18,18,18,18,18,18,18,18
270117,0,0,0,0,0,25,0,0,0,25
270118,19,19,19,19,19,19,19,19,19,19
270119,4,4,4,4,4,4,4,4,4,4
270120,0,0,0,0,0,0,0,0,0,0
270121,0,0,0,0,0,0,0,0,0,0
270122,0,0,0,0,0,19,0,0,0,0
270123,0,0,0,0,20,0,0,0,0,0
270124,0,0,0,0,0,0,0,0,0,0
270125,3,3,3,3,3,3,3,3,3,3
270126,0,0,0,0,0,0,0,0,0,0
270127,0,0,0,0,0,0,0,0,0,0
270128,0,0,0,0,0,0,0,0,0,0
270129,17,17,17,17,17,17,17,17,17,17
270130,0,0,0,0,0,0,0,0,0,0
270131,0,0,0,0,0,0,0,0,0,0
270132,1,1,1,1,1,1,1,1,1,1
270133,17,17,17,17,17,17,17,17,17,17
270134,25,25,25,25,25,25,25,25,25,25
270135,0,0,0,0,77,0,0,0,0,0
270136,0,0,0,0,0,0,0,0,0,0
270137,16,16,16,16,16,16,16,16,16,16
270138,3,3,3,3,3,3,3,3,21,19
270139,24,24,24,24,24,24,24,24,24,24
270140,0,0,0,0,0,0,0,0,0,0
270141,34,34,34,34,34,34,40,34,34,34
270142,24,24,24,24,24,24,24,24,24,24
270143,0,0,0,0,0,0,0,0,0,0
270144,24,24,24,24,24,24,24,24,24,24
270145,0,0,0,0,0,0,0,0,0,0
270146,25,25,25,25,25,25,25,25,25,25
270147,17,17,17,17,17,17,17,17,17,17
270148,0,0,0,0,0,0,0,0,0,0
270149,1,1,1,1,1,1,1,1,1,1
270150,0,0,0,0,0,0,0,0,0,0
270151,0,0,0,0,0,0,0,0,0,0
270152,23,23,23,23,23,23,23,23,23,23
270153,1,1,1,1,1,1,1,1,1,1
270154,0,0,0,0,0,0,0,0,0,0
270155,18,18,18,18,18,18,18,18,18,18
270156,0,0,0,0,0,0,0,0,0,0
270157,0,0,0,0,0,0,0,0,0,0
270158,1,1,1,1,1,1,1,1,1,1
270159,14,14,14,14,14,14,14,14,14,14
270160,20,20,20,20,20,20,20,20,20,20
270161,0,0,0,0,0,0,0,0,0,0
270162,0,0,0,0,0,0,0,0,0,0
270163,0,0,11,0,0,0,0,0,5,0
270164,5,5,5,5,5,5,5,5,5,5
270165,34,34,34,34,34,34,34,34,34,34
270166,18,18,18,18,18,18,18,18,18,18
270167,0,0,0,0,0,0,0,0,0,0
270168,21,21,21,21,21,21,21,21,21,21
270169,0,0,0,0,0,0,0,0,0,0
270170,41,41,41,41,41,41,41,41,41,41
270171,0,0,0,0,0,0,0,0,15,17
270172,0,0,0,0,0,0,0,0,0,0
270173,0,0,0,0,0,0,0,0,0,0
270174,0,0,0,0,0,0,0,0,0,0
270175,14,14,14,14,14,14,14,14,14,14
270176,17,0,0,0,0,0,13,0,0,0
270177,0,0,0,0,0,0,0,0,0,0
270178,0,0,0,0,0,0,0,0,0,0
270179,0,0,0,0,0,0,0,0,0,0
270180,0,0,0,0,0,0,0,0,0,0
270181,0,0,10,0,0,0,0,0,0,0
270182,0,0,0,0,0,0,0,7,0,0
270183,0,0,0,0,0,0,0,36,0,0
270184,6,6,6,6,6,6,6,6,6,6
270185,13,13,13,13,13,13,13,13,13,13
270186,0,0,0,0,0,0,0,0,0,0
270187,3,3,3,3,3,3,3,3,3,3
270188,0,0,0,0,0,0,0,0,0,0
270189,0,0,0,0,0,0,0,0,0,0
270190,0,0,0,0,0,0,0,32,0,0
270191,14,14,14,14,14,14,14,14,14,14
270192,0,0,0,0,0,0,0,0,0,0
270193,0,0,0,0,0,0,0,0,0,0
270194,0,0,0,0,0,0,0,0,0,0
270195,23,23,23,23,23,23,23,23,23,23
270196,0,0,0,0,0,0,0,0,0,9
270197,8,8,8,8,8,8,10,8,8,8
270198,0,0,0,0,0,0,0,0,0,0
270199,0,0,0,0,0,0,0,0,0,0
270200,0,0,0,0,0,0,0,0,16,0
270201,45,45,45,45,45,45,45,45,45,45
270202,0,0,0,0,0,0,0,0,0,0
270203,0,0,0,0,0,0,0,0,0,0
270204,0,0,0,0,0,0,0,0,0,0
270205,0,0,0,0,0,0,0,0,0,0
270206,0,0,0,0,0,0,0,0,0,0
270207,21,21,21,21,21,21,21,21,21,21
270208,0,0,0,0,0,0,0,0,0,0
270209,0,0,0,7,0,0,0,0,0,6
270210,0,0,0,0,0,0,0,0,0,0
270211,0,0,0,0,0,0,0,0,0,0
270212,7,7,7,7,7,7,7,7,7,7
270213,0,0,0,0,0,0,0,0,0,0
270214,18,18,18,18,18,18,18,18,18,18
270215,8,8,8,8,8,8,8,8,8,8
270216,20,20,20,20,20,20,20,20,20,20
270217,0,0,0,0,0,0,0,0,0,0
270218,0,0,0,0,8,0,11,0,11,6
270219,0,0,0,0,0,0,17,0,0,0
270220,4,4,4,4,4,4,4,4,4,4
270221,2,11,2,2,2,2,2,2,2,2
270222,0,0,0,0,0,0,0,0,0,0
270223,0,0,0,0,0,0,0,0,0,0
270224,9,9,9,9,9,9,9,9,9,9
270225,0,0,0,0,0,0,0,0,0,0
270226,0,4,21,0,0,0,14,0,0,15
270227,21,14,13,5,0,20,21,15,10,0
270228,33,33,33,33,33,33,33,33,33,33
270229,8,8,8,8,8,8,8,8,8,8
270230,0,0,0,0,0,0,0,0,0,0
270231,29,29,29,29,29,29,29,29,29,29
270232,0,0,0,0,0,0,0,0,0,0
270233,20,20,20,20,20,20,20,20,20,20
270234,0,0,0,0,0,0,0,0,0,0
270235,0,0,0,0,0,0,0,0,0,0
270236,0,0,0,0,0,0,0,0,0,0
270237,5,0,0,26,15,0,0,6,15,0
270238,0,0,0,0,0,0,0,0,0,0
270239,0,0,0,0,0,0,0,0,0,0
270240,0,0,0,0,0,0,0,0,0,0
270241,12,12,12,12,12,12,12,12,12,12
270242,0,0,0,0,0,0,0,0,0,0
270243,18,18,18,18,18,18,18,18,18,18
270244,0,0,0,0,0,0,0,0,0,0
270245,11,11,11,11,11,11,11,11,11,11
270246,26,26,26,26,26,26,26,26,26,26
270247,0,4,0,0,0,0,26,0,0,0
270248,6,0,0,0,10,21,0,0,0,0
270249,19,19,19,19,19,19,19,19,19,19
270250,0,0,0,0,0,0,0,0,0,0
270251,0,0,22,0,13,0,0,0,0,0
270252,23,23,28,23,23,23,23,23,23,24
270253,0,24,0,0,0,0,0,0,0,0
270254,0,0,0,0,0,0,0,0,0,0
270255,0,0,0,0,0,0,0,0,0,0
270256,21,21,21,21,21,21,21,21,21,21
270257,0,0,0,22,0,7,29,0,0,0
270258,0,0,0,0,0,0,0,0,0,0
270259,0,0,0,0,18,0,0,0,0,0
270260,21,21,21,21,21,21,21,21,21,21
270261,0,0,0,0,0,0,0,0,0,0
270262,0,0,0,0,0,0,0,0,0,0
270263,0,0,3,0,0,0,0,0,0,0
270264,32,32,32,32,32,32,32,32,32,32
270266,0,0,0,0,0,0,0,0,14,0
270267,0,0,0,0,0,0,0,0,0,0
270268,0,0,0,0,0,0,21,0,0,0
270269,18,18,18,18,18,18,18,18,18,18
270270,17,17,17,17,17,17,17,17,17,17
270271,0,0,0,0,0,0,0,0,0,16
270272,0,0,0,0,0,0,0,0,0,0
270273,3,3,3,3,3,3,3,3,3,3
270274,0,0,0,0,0,0,0,0,0,0
270275,0,0,0,0,0,0,0,0,0,0
270276,0,0,0,0,0,0,0,0,0,0
270277,0,14,0,0,0,16,0,0,0,13
270278,17,17,17,17,17,17,17,17,17,17
270279,24,24,24,24,24,24,24,24,24,24
270280,0,0,0,0,0,0,0,0,0,0
270281,0,0,0,0,0,0,0,0,0,0
270282,0,0,0,0,2,0,0,0,0,0
270283,17,17,17,17,17,17,17,17,17,17
270284,0,0,0,0,0,0,0,0,0,0
270285,0,0,0,0,0,0,0,0,0,0
270286,31,31,31,31,31,31,31,31,31,31
270287,17,17,17,17,17,17,17,17,17,17
270288,15,0,0,0,0,0,18,0,0,33
270289,0,0,0,0,0,0,0,0,0,0
270291,11,11,11,11,11,11,11,12,18,11
270292,0,0,0,0,0,0,0,0,0,0
270293,0,0,0,0,17,0,0,0,0,0
270294,0,0,0,0,8,0,0,0,33,0
270295,0,0,0,12,0,0,0,23,9,13
270296,0,0,0,0,0,0,0,0,0,0
270297,0,0,0,0,0,0,0,0,0,0
270298,0,0,0,0,0,0,0,0,0,0
270299,0,0,0,0,0,0,0,0,0,0
270300,0,0,0,0,0,0,0,0,0,0
270301,0,0,0,0,0,0,0,0,0,0
270302,18,18,18,18,18,18,18,18,18,18
270303,0,0,0,0,0,0,0,0,0,0
270304,0,0,0,0,0,0,0,0,0,0
270305,0,0,0,0,0,0,0,0,0,0
270306,17,0,0,0,0,0,0,0,0,0
270307,13,13,13,13,13,13,13,13,13,13
270308,15,15,15,15,15,15,15,15,15,15
270309,0,0,0,0,0,0,22,0,0,0
270310,0,0,0,0,0,0,0,0,0,0
270311,7,7,7,7,7,7,7,7,7,7
270312,0,13,0,0,14,0,0,5,36,0
270313,0,0,0,0,0,0,24,20,18,0
270314,0,0,0,0,0,0,0,0,0,0
270315,0,0,0,0,0,0,0,0,0,0
270316,9,22,0,11,6,0,12,17,0,23
270317,23,11,0,18,7,0,6,0,0,0
270318,0,0,0,0,0,0,0,0,0,0
270319,0,0,0,0,0,0,0,0,0,0
270320,0,0,0,0,0,0,0,0,0,0
270321,0,0,0,0,0,18,0,0,0,0
270322,5,5,5,5,5,5,5,5,5,5
270323,28,28,28,28,28,28,28,28,28,28
270324,19,19,19,19,19,19,19,19,19,19
270325,5,0,4,0,0,0,0,15,0,0
270326,0,0,0,0,0,0,0,0,0,0
270327,0,0,0,0,0,0,0,0,0,0
270328,36,36,36,36,36,36,36,36,36,36
270329,11,11,11,11,11,11,11,11,11,11
270330,0,0,0,0,0,0,0,0,0,0
270331,0,0,0,0,0,0,0,0,0,0
270332,0,0,0,0,0,0,0,0,0,0
270333,0,0,0,0,0,0,0,0,0,0
270334,0,0,0,0,0,0,0,0,0,0
270335,29,29,29,29,29,29,29,29,29,29
270336,22,22,22,22,22,22,22,22,22,22
270337,0,0,0,0,0,0,0,14,0,0
270338,0,0,0,0,0,0,0,0,0,0
270339,0,0,0,0,0,0,0,0,0,0
270340,19,19,19,19,19,19,19,19,19,19
270341,0,0,0,0,0,0,0,0,0,0
270342,0,0,0,0,0,0,0,0,0,0
270343,0,0,0,0,12,0,0,0,0,0
270344,0,0,0,0,0,0,0,0,0,0
270345,0,0,0,0,0,0,0,0,0,0
270346,7,7,7,7,7,7,7,7,7,7
270347,0,0,0,0,0,0,15,0,0,0
270348,0,0,0,10,0,9,0,0,0,0
270349,0,0,0,0,0,0,0,0,0,0
270351,0,0,0,0,0,0,0,0,0,0
270352,0,0,0,0,0,0,0,0,0,0
270353,0,0,0,0,0,0,0,0,0,0
270354,0,0,0,0,0,0,0,0,0,0
270355,0,0,0,23,0,0,0,0,0,11
270356,0,0,0,0,0,0,0,0,0,0
270357,0,0,0,0,0,0,0,0,0,0
270358,0,0,0,0,0,0,18,23,0,0
270359,0,0,0,0,0,0,0,0,0,0
270360,0,0,0,0,14,0,0,0,0,0
270361,0,0,0,0,0,0,0,0,0,0
270362,0,0,0,0,0,0,0,0,0,0
270363,0,0,10,0,0,0,0,0,0,4
270364,26,26,26,26,26,26,26,26,26,26
270365,0,0,0,0,0,0,0,0,0,0
270366,21,21,21,21,21,21,21,21,21,21
270367,8,8,8,8,8,8,8,8,8,8
270368,0,0,0,0,0,0,0,0,0,0
270369,0,0,11,0,16,0,8,0,0,21
270370,0,17,0,0,0,0,0,0,23,0
270371,0,0,0,0,0,0,0,0,0,0
270372,23,23,23,23,23,23,23,23,23,23
270373,0,0,0,0,0,0,0,0,0,0
270374,15,15,15,15,15,15,15,15,15,15
270375,12,0,0,0,0,0,0,5,0,0
270376,0,0,0,0,0,0,0,0,0,0
270377,0,0,14,0,0,17,0,0,24,0
270378,21,21,21,21,21,21,21,21,21,21
270379,0,0,0,0,0,0,0,0,0,0
270380,21,0,0,0,0,0,0,0,0,8
270381,7,0,0,22,20,0,0,0,7,0
270382,14,16,0,0,0,0,0,0,0,0
280001,37,37,37,37,37,37,37,37,37,37
280002,17,7,21,12,23,15,5,17,18,21
280003,24,24,24,24,24,24,24,24,24,24
280004,9,9,9,9,9,9,9,9,9,9
280005,0,17,0,0,0,21,0,0,18,0
280006,6,0,0,0,0,8,0,0,0,12
280007,4,4,4,4,4,4,4,4,4,11
280008,0,0,0,0,0,0,0,0,0,0
280009,0,0,0,0,0,30,0,0,0,19
280010,24,0,14,0,31,22,12,30,26,22
280011,7,7,7,7,7,7,7,7,7,7
280012,0,25,0,0,0,0,0,0,24,0
280013,0,0,12,25,0,5,15,0,0,25
280014,0,0,0,0,0,0,0,0,0,0
280015,0,0,0,0,0,30,14,0,0,0
280016,17,17,17,17,17,17,17,17,17,17
280017,0,0,0,0,0,0,10,23,0,12
280018,0,0,0,0,16,0,0,0,0,7
280019,23,0,12,0,0,0,0,0,27,0
280020,0,0,0,0,0,0,0,0,0,0
280021,0,0,0,0,0,0,0,0,0,0
280022,0,0,0,0,0,14,0,0,0,0
280023,0,0,0,0,0,0,0,0,0,0
280024,31,31,31,31,31,31,31,31,31,31
280025,0,0,0,0,0,0,0,0,0,0
280026,31,31,31,31,31,31,31,31,31,31
280027,23,23,0,2,0,26,25,18,21,18
280028,0,2,0,0,0,0,0,0,0,0
280029,0,0,0,0,0,0,0,0,0,0
280030,0,0,0,0,0,0,0,0,0,0
280031,0,0,0,0,0,0,0,0,0,0
280032,0,0,0,0,0,0,0,0,0,0
280033,0,0,0,0,0,0,0,0,0,0
280034,0,0,0,0,0,0,0,0,0,0
280035,0,0,0,0,0,0,0,0,0,0
280036,18,8,0,13,0,17,27,0,21,0
280037,4,13,0,0,0,0,0,0,0,22
280038,0,0,0,0,0,0,0,0,0,0
280039,0,0,0,0,0,0,0,0,0,0
280040,0,13,29,0,0,7,10,6,0,0
280041,0,0,0,0,0,0,4,0,0,0
280042,30,30,30,30,30,30,30,30,30,30
280043,10,19,10,0,0,14,0,0,0,7
280044,0,0,0,0,0,0,0,0,0,0
280045,0,0,0,0,0,0,0,0,0,0
280046,19,19,19,19,19,19,19,19,19,19
280047,0,0,0,0,0,0,0,0,0,0
280048,0,0,0,0,0,0,0,0,0,0
280049,0,0,0,0,0,0,0,0,0,0
280050,0,0,21,28,17,10,41,16,0,0
280051,0,0,0,0,0,0,0,0,0,0
280052,0,10,7,0,0,0,20,0,0,18
280053,0,0,0,0,0,0,0,0,0,0
280054,17,10,26,0,10,0,0,0,15,8
280055,0,0,0,0,0,0,15,0,0,0
280056,0,0,0,0,0,0,0,0,0,0
280057,0,0,0,26,0,40,0,0,15,0
280058,0,0,0,0,0,0,10,0,0,0
280059,0,0,0,0,0,0,0,0,0,0
280060,0,0,0,0,0,0,0,0,0,0
280061,0,0,0,0,19,0,0,22,0,0
280062,0,0,0,0,0,0,0,0,0,0
280063,16,10,7,13,8,13,11,16,19,19
280064,0,0,0,0,0,0,0,0,0,0
280065,1,1,1,1,1,1,1,1,1,1
280066,18,0,20,24,15,22,21,0,0,0
280067,0,0,0,0,0,24,0,0,43,0
280068,0,0,0,0,0,0,0,0,0,0
280069,0,6,28,0,0,0,0,22,0,0
280070,12,15,0,0,0,0,0,0,0,0
280071,0,27,4,0,17,36,18,23,14,35
280072,2,2,2,2,2,2,2,2,2,2
280073,0,0,0,0,0,0,0,16,0,0
280074,0,0,17,18,0,0,0,0,0,0
280075,0,0,0,0,0,0,0,0,0,0
280076,0,0,0,0,0,0,6,0,0,0
280077,2,2,2,2,2,2,2,2,2,2
280078,0,11,0,0,0,0,0,0,0,0
280079,0,0,0,0,0,0,0,0,0,0
280080,9,9,9,9,9,9,9,9,9,9
280081,0,0,0,0,0,0,0,0,0,0
280082,0,0,21,0,0,13,0,0,0,0
280083,0,0,0,0,0,0,0,0,0,0
280084,0,10,0,0,0,0,13,18,0,20
280085,26,26,26,26,26,26,26,26,26,26
280086,0,0,17,0,30,20,0,0,0,10
280087,4,22,11,0,13,15,8,15,0,11
280088,0,0,0,0,0,0,0,0,0,0
280089,1,1,1,1,1,1,1,1,15,1
280090,20,0,0,0,0,0,0,0,0,7
280091,0,0,0,24,0,0,0,0,15,0
280092,0,21,0,0,0,4,4,0,17,0
280093,26,32,24,16,0,0,0,10,18,27
280094,0,0,0,0,0,0,0,0,0,0
280095,0,9,0,12,0,0,9,0,0,0
280096,0,0,0,0,0,0,0,0,0,0
280097,0,0,0,18,13,27,16,23,0,10
280098,22,12,0,0,32,0,0,0,0,0
280099,18,0,0,0,0,23,0,14,0,16
280100,21,6,0,0,0,7,0,0,0,0
280101,0,0,0,0,0,26,0,0,0,0
280102,0,0,0,13,15,18,0,18,0,0
280103,26,24,6,14,5,14,26,15,0,21
280104,25,25,25,25,25,25,25,25,25,25
280105,0,0,0,0,0,0,0,0,0,0
280106,0,0,0,0,0,0,0,0,0,0
280107,0,0,0,0,0,0,0,0,0,0
280108,0,0,0,0,0,0,0,0,0,0
280109,3,3,3,3,3,3,3,3,3,3
280110,0,0,0,0,0,0,0,0,0,0
280111,0,0,0,18,16,0,0,0,7,0
280112,32,0,0,0,0,0,0,0,10,5
280113,8,18,12,0,30,6,0,0,9,6
280114,28,0,23,17,12,13,19,16,27,17
280115,0,0,0,0,0,0,0,0,0,0
280116,0,0,0,0,0,0,0,0,0,0
280117,0,18,0,0,0,0,0,0,17,52
280118,0,0,0,0,0,0,16,0,0,0
280119,0,0,0,0,0,0,0,0,0,0
280120,0,0,0,23,0,0,0,0,0,0
280121,0,0,0,0,0,0,0,0,0,0
280122,0,0,22,23,0,0,0,4,20,0
280123,0,0,0,0,0,0,0,0,0,0
280124,0,0,0,0,0,0,0,0,0,0
