@relation mytest

@attribute age {<=33,<=49&>33,<=87&>49}
@attribute job {blue-collar,entrepreneur,management,technician,self-employed,admin.,student,services,unemployed,housemaid,retired,unknown}
@attribute marital {single,married,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance {Very-Low,Low,Medium,High}
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute month {may,feb,jun,aug,jul,sep,apr,jan,nov,mar,oct,dec}
@attribute campaign numeric
@attribute poutcome {unknown,success,failure,other}
@attribute y {no,yes}

@data
<=49&>33,blue-collar,divorced,primary,no,Medium,yes,no,cellular,feb,2,unknown,no
<=49&>33,admin.,married,tertiary,no,Medium,no,no,telephone,apr,1,unknown,no
<=49&>33,services,married,secondary,no,Medium,yes,yes,unknown,jun,1,unknown,no
<=49&>33,technician,single,secondary,no,Medium,yes,no,cellular,jul,2,unknown,no
<=49&>33,admin.,married,secondary,no,Medium,no,no,cellular,apr,1,unknown,no
<=49&>33,blue-collar,married,primary,no,Medium,yes,no,unknown,may,1,unknown,no
<=49&>33,technician,married,secondary,no,Medium,yes,no,cellular,nov,6,failure,no
<=49&>33,blue-collar,married,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=49&>33,management,married,tertiary,no,Medium,yes,no,cellular,nov,5,unknown,no
<=49&>33,services,married,secondary,no,Medium,no,no,cellular,jul,2,unknown,no
<=49&>33,management,married,tertiary,no,Medium,yes,no,telephone,nov,3,unknown,no
<=49&>33,blue-collar,divorced,primary,no,Medium,no,no,cellular,nov,1,unknown,no
<=49&>33,admin.,married,unknown,no,Medium,yes,yes,unknown,may,2,unknown,no
<=49&>33,technician,divorced,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=49&>33,blue-collar,married,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=49&>33,blue-collar,married,secondary,no,Medium,yes,no,cellular,apr,4,failure,no
<=49&>33,services,married,secondary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,admin.,single,tertiary,no,High,yes,no,cellular,apr,1,failure,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,nov,2,unknown,no
<=49&>33,management,single,tertiary,no,High,yes,no,unknown,nov,2,failure,no
<=49&>33,admin.,married,secondary,no,High,yes,no,telephone,jul,2,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,aug,2,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,unknown,single,tertiary,no,High,no,no,cellular,jul,2,unknown,no
<=49&>33,admin.,married,tertiary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,blue-collar,divorced,secondary,no,High,no,no,cellular,feb,1,success,no
<=49&>33,technician,married,secondary,no,High,no,no,telephone,nov,2,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,no,cellular,apr,1,unknown,no
<=49&>33,technician,married,secondary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,nov,2,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,yes,cellular,jul,7,unknown,no
<=49&>33,unknown,married,unknown,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,admin.,single,secondary,no,High,yes,no,cellular,may,5,unknown,no
<=49&>33,self-employed,married,tertiary,no,High,yes,no,cellular,jul,2,unknown,no
<=49&>33,services,married,secondary,no,High,no,no,unknown,jun,2,unknown,no
<=49&>33,technician,single,secondary,no,High,yes,no,cellular,aug,3,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,no,unknown,may,5,unknown,no
<=49&>33,entrepreneur,married,tertiary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,aug,12,unknown,no
<=49&>33,technician,divorced,tertiary,no,High,yes,no,cellular,jul,2,unknown,no
<=49&>33,technician,single,tertiary,no,High,no,no,cellular,feb,3,unknown,no
<=49&>33,self-employed,married,secondary,no,High,yes,yes,unknown,may,1,unknown,no
<=49&>33,management,married,secondary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,housemaid,married,tertiary,no,High,no,no,cellular,aug,2,failure,no
<=49&>33,blue-collar,single,secondary,no,High,yes,no,unknown,jun,1,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,yes,cellular,may,7,failure,no
<=49&>33,admin.,married,unknown,no,High,no,no,unknown,jun,11,unknown,no
<=49&>33,self-employed,single,tertiary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,self-employed,married,tertiary,no,High,yes,no,cellular,may,2,failure,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,cellular,nov,2,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,aug,2,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,unknown,jun,1,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,technician,single,tertiary,no,High,no,no,cellular,may,5,success,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,cellular,apr,3,unknown,no
<=49&>33,technician,divorced,tertiary,no,High,yes,no,cellular,nov,2,unknown,no
<=49&>33,self-employed,married,secondary,no,High,yes,no,cellular,aug,2,unknown,no
<=49&>33,admin.,divorced,tertiary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,blue-collar,divorced,secondary,no,High,yes,no,cellular,nov,1,unknown,no
<=49&>33,management,single,secondary,no,High,yes,no,cellular,nov,3,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,nov,1,unknown,no
<=49&>33,technician,single,secondary,no,High,yes,yes,cellular,nov,2,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,oct,1,unknown,no
<=49&>33,services,married,primary,no,High,yes,no,cellular,may,1,failure,no
<=49&>33,management,married,tertiary,no,High,yes,no,telephone,nov,1,unknown,no
<=49&>33,technician,divorced,secondary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,jun,1,unknown,no
<=49&>33,management,single,tertiary,no,High,no,no,telephone,nov,1,unknown,no
<=49&>33,technician,divorced,secondary,no,High,yes,no,cellular,aug,13,unknown,no
<=49&>33,management,divorced,tertiary,no,High,yes,no,unknown,jun,3,unknown,no
<=49&>33,management,single,tertiary,no,High,no,no,cellular,may,1,failure,no
<=49&>33,blue-collar,divorced,primary,no,High,yes,no,unknown,jun,5,unknown,no
<=49&>33,management,divorced,tertiary,no,High,yes,no,telephone,nov,3,failure,no
<=49&>33,blue-collar,married,secondary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,housemaid,married,primary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,self-employed,married,secondary,no,High,yes,no,cellular,jul,16,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,nov,5,unknown,no
<=49&>33,self-employed,married,tertiary,no,High,yes,no,cellular,nov,1,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,technician,single,secondary,no,High,yes,no,cellular,feb,1,failure,no
<=49&>33,entrepreneur,married,primary,no,High,no,yes,cellular,jul,1,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,no,telephone,nov,9,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,unknown,jun,3,unknown,no
<=49&>33,management,single,tertiary,no,High,yes,no,cellular,aug,8,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,jul,3,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,yes,cellular,nov,3,failure,no
<=49&>33,self-employed,married,tertiary,no,High,no,no,cellular,oct,1,other,no
<=49&>33,admin.,married,secondary,no,High,yes,no,unknown,jun,2,unknown,no
<=49&>33,entrepreneur,married,tertiary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,services,divorced,secondary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,management,married,primary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,management,single,tertiary,no,High,yes,no,cellular,may,1,other,no
<=49&>33,admin.,married,secondary,no,High,no,no,cellular,may,2,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,yes,cellular,nov,2,unknown,no
<=49&>33,housemaid,married,primary,no,High,no,no,cellular,aug,2,unknown,no
<=49&>33,admin.,married,primary,no,High,yes,no,cellular,apr,2,failure,no
<=49&>33,admin.,married,secondary,no,High,yes,no,cellular,jul,12,unknown,no
<=49&>33,management,divorced,tertiary,no,High,no,yes,cellular,aug,3,unknown,no
<=49&>33,blue-collar,married,primary,no,High,no,no,cellular,apr,2,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,no,unknown,may,3,unknown,no
<=49&>33,technician,single,tertiary,no,High,yes,no,cellular,apr,2,unknown,no
<=49&>33,blue-collar,single,secondary,no,High,yes,no,unknown,may,5,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,yes,cellular,jan,1,failure,no
<=49&>33,technician,single,secondary,no,High,yes,no,cellular,may,11,failure,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,cellular,may,7,unknown,no
<=49&>33,services,divorced,secondary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,jun,1,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,yes,unknown,oct,1,unknown,yes
<=49&>33,blue-collar,married,secondary,no,High,yes,no,unknown,jun,2,unknown,no
<=49&>33,retired,single,primary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,admin.,married,unknown,no,High,no,no,cellular,nov,1,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,no,cellular,may,2,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,unknown,may,7,unknown,no
<=49&>33,management,single,secondary,no,High,no,no,cellular,aug,2,unknown,no
<=49&>33,management,single,tertiary,no,High,no,no,cellular,nov,1,unknown,no
<=49&>33,management,married,secondary,no,High,yes,no,cellular,jul,16,unknown,no
<=49&>33,technician,single,unknown,no,High,yes,yes,cellular,nov,1,failure,no
<=49&>33,management,divorced,tertiary,no,High,no,no,cellular,nov,1,failure,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,feb,3,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,nov,1,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,no,cellular,sep,2,failure,no
<=49&>33,admin.,married,secondary,no,High,yes,no,cellular,apr,1,unknown,no
<=49&>33,blue-collar,divorced,secondary,no,High,yes,no,unknown,jun,1,unknown,no
<=49&>33,management,divorced,tertiary,no,High,yes,yes,cellular,jul,1,unknown,no
<=49&>33,management,single,tertiary,no,High,yes,no,unknown,may,5,unknown,no
<=49&>33,technician,divorced,secondary,no,High,yes,no,cellular,nov,2,unknown,no
<=49&>33,self-employed,single,tertiary,no,High,no,no,cellular,jun,3,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,yes,cellular,nov,1,unknown,no
<=49&>33,technician,single,secondary,no,High,yes,no,cellular,apr,1,success,no
<=49&>33,blue-collar,married,primary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,management,married,secondary,no,High,yes,no,cellular,may,1,failure,no
<=49&>33,management,single,tertiary,no,High,yes,no,cellular,may,1,unknown,no
<=49&>33,entrepreneur,married,tertiary,no,High,yes,yes,cellular,aug,3,unknown,no
<=49&>33,self-employed,married,secondary,no,High,yes,no,cellular,may,6,unknown,no
<=49&>33,technician,single,secondary,no,High,yes,no,unknown,jun,2,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,no,cellular,jan,2,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,services,married,secondary,no,High,no,yes,cellular,aug,3,unknown,no
<=49&>33,blue-collar,married,tertiary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,cellular,nov,1,unknown,no
<=49&>33,blue-collar,married,primary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,management,single,tertiary,no,High,no,no,cellular,mar,2,failure,no
<=49&>33,admin.,married,secondary,no,High,yes,no,cellular,apr,1,failure,no
<=49&>33,services,married,secondary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,jul,3,unknown,no
<=49&>33,technician,married,secondary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,no,unknown,jun,4,unknown,no
<=49&>33,admin.,single,secondary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,unemployed,single,tertiary,no,High,yes,no,unknown,jun,3,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,cellular,feb,1,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,unknown,jun,4,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,aug,1,unknown,yes
<=49&>33,technician,single,tertiary,no,High,yes,no,cellular,dec,1,failure,no
<=49&>33,self-employed,married,tertiary,no,High,no,no,cellular,nov,2,unknown,no
<=49&>33,technician,married,tertiary,no,High,yes,no,cellular,aug,21,unknown,no
<=49&>33,unemployed,single,secondary,no,High,no,no,cellular,jan,1,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,cellular,apr,3,failure,no
<=49&>33,technician,single,secondary,no,High,yes,no,cellular,may,1,unknown,no
<=49&>33,services,married,secondary,no,High,yes,no,telephone,nov,2,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,cellular,nov,1,unknown,no
<=49&>33,services,married,secondary,no,High,yes,no,cellular,may,2,failure,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,cellular,jul,7,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,unknown,may,8,unknown,no
<=49&>33,entrepreneur,married,primary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,cellular,jul,1,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,cellular,jul,2,unknown,no
<=49&>33,services,single,primary,no,High,yes,no,cellular,may,7,unknown,no
<=49&>33,blue-collar,single,unknown,no,High,no,no,unknown,jun,6,unknown,no
<=49&>33,admin.,single,secondary,no,High,yes,no,unknown,jun,1,unknown,no
<=49&>33,blue-collar,married,primary,no,High,no,yes,cellular,nov,2,unknown,no
<=49&>33,services,married,secondary,no,High,yes,no,cellular,apr,1,failure,no
<=49&>33,technician,single,tertiary,no,High,yes,no,cellular,apr,1,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,unknown,mar,1,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,management,married,primary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,management,divorced,tertiary,no,High,no,yes,cellular,nov,1,unknown,no
<=49&>33,housemaid,single,tertiary,no,High,no,no,telephone,oct,1,failure,no
<=49&>33,management,divorced,secondary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,unknown,jun,6,unknown,no
<=49&>33,management,married,secondary,no,High,no,no,cellular,aug,14,unknown,no
<=49&>33,admin.,single,secondary,no,High,no,no,unknown,jun,12,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,services,married,unknown,no,High,yes,no,unknown,jun,3,unknown,no
<=49&>33,services,divorced,secondary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,no,cellular,nov,3,other,no
<=49&>33,technician,single,secondary,no,High,yes,no,unknown,jun,2,unknown,no
<=49&>33,blue-collar,single,secondary,no,High,yes,yes,unknown,jun,1,unknown,no
<=49&>33,services,married,secondary,no,High,yes,no,unknown,may,1,unknown,no
<=49&>33,services,married,secondary,no,High,no,no,unknown,may,1,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,unknown,jun,2,unknown,no
<=49&>33,admin.,married,tertiary,no,High,yes,yes,cellular,sep,1,unknown,no
<=49&>33,entrepreneur,married,tertiary,no,High,yes,no,cellular,may,1,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,no,yes,cellular,feb,2,unknown,no
<=49&>33,unemployed,married,secondary,no,High,yes,no,cellular,feb,3,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,unknown,jun,5,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,yes,cellular,nov,3,failure,no
<=49&>33,technician,married,secondary,no,High,yes,no,cellular,aug,2,unknown,no
<=49&>33,management,single,tertiary,no,High,no,no,cellular,aug,2,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,aug,4,unknown,no
<=49&>33,unknown,married,tertiary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,management,single,tertiary,no,High,yes,no,unknown,may,4,unknown,no
<=49&>33,services,married,secondary,no,High,yes,no,cellular,nov,2,unknown,no
<=49&>33,management,divorced,tertiary,no,High,yes,no,cellular,nov,1,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,entrepreneur,married,tertiary,no,High,no,no,telephone,jul,14,unknown,no
<=49&>33,services,married,secondary,no,High,yes,no,unknown,jun,1,success,no
<=49&>33,entrepreneur,married,secondary,no,High,yes,no,unknown,aug,1,unknown,no
<=49&>33,self-employed,married,secondary,no,High,no,no,cellular,nov,3,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,no,unknown,jun,3,unknown,no
<=49&>33,admin.,single,secondary,no,High,yes,no,cellular,jan,1,success,no
<=49&>33,technician,single,tertiary,no,High,no,no,cellular,nov,1,unknown,no
<=49&>33,admin.,divorced,secondary,no,High,no,no,cellular,apr,10,unknown,no
<=49&>33,entrepreneur,married,tertiary,no,High,no,no,unknown,jun,4,unknown,no
<=49&>33,management,single,unknown,no,High,yes,no,cellular,apr,1,other,no
<=49&>33,admin.,married,secondary,no,High,no,no,unknown,may,1,unknown,no
<=49&>33,management,single,tertiary,no,High,yes,no,cellular,jul,4,unknown,no
<=49&>33,management,single,tertiary,no,High,no,no,cellular,aug,5,unknown,no
<=49&>33,technician,married,secondary,no,High,no,no,cellular,aug,2,unknown,no
<=49&>33,technician,married,secondary,no,High,yes,no,cellular,nov,2,unknown,no
<=49&>33,blue-collar,married,primary,no,High,no,no,cellular,aug,2,unknown,no
<=49&>33,management,single,tertiary,no,High,yes,no,cellular,may,3,failure,no
<=49&>33,management,married,tertiary,no,High,yes,no,unknown,may,15,unknown,no
<=49&>33,blue-collar,married,secondary,no,High,yes,no,unknown,may,2,unknown,no
<=49&>33,services,married,secondary,no,High,yes,no,cellular,apr,2,unknown,no
<=49&>33,technician,single,tertiary,no,High,no,no,cellular,aug,14,unknown,no
<=49&>33,self-employed,married,tertiary,no,High,yes,no,unknown,jun,3,unknown,no
<=49&>33,admin.,married,unknown,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,management,divorced,tertiary,no,High,no,no,unknown,jun,3,unknown,no
<=49&>33,management,divorced,tertiary,no,High,yes,no,unknown,jun,25,unknown,no
<=49&>33,entrepreneur,married,tertiary,no,High,yes,no,cellular,nov,1,unknown,no
<=49&>33,admin.,married,secondary,no,High,yes,yes,unknown,may,4,unknown,no
<=49&>33,technician,single,tertiary,no,High,no,no,cellular,aug,5,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,jul,1,unknown,no
<=49&>33,blue-collar,married,primary,no,High,no,no,cellular,jan,2,unknown,no
<=49&>33,services,married,secondary,no,High,yes,yes,cellular,jul,2,unknown,no
<=49&>33,entrepreneur,married,secondary,no,High,yes,no,cellular,nov,1,unknown,no
<=49&>33,unknown,married,secondary,no,High,no,no,cellular,aug,3,unknown,no
<=49&>33,services,married,secondary,no,High,yes,no,telephone,may,4,unknown,no
<=49&>33,self-employed,married,tertiary,no,High,no,no,cellular,nov,1,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,cellular,jul,4,unknown,no
<=49&>33,management,married,tertiary,no,High,no,no,cellular,jul,1,unknown,no
<=49&>33,management,married,tertiary,no,High,yes,no,cellular,apr,3,unknown,no
<=49&>33,blue-collar,married,primary,no,High,yes,no,unknown,may,4,unknown,no
<=49&>33,blue-collar,single,unknown,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,unemployed,single,primary,no,High,no,no,unknown,jun,1,unknown,no
<=49&>33,self-employed,married,secondary,no,High,no,no,cellular,nov,2,unknown,no
<=49&>33,technician,married,secondary,no,High,no,no,unknown,jun,2,unknown,no
<=49&>33,unemployed,single,secondary,no,High,yes,no,cellular,jul,6,unknown,no
<=49&>33,management,divorced,tertiary,no,High,yes,no,unknown,may,1,unknown,no
